time_index,value,CL,UCL,LCL,beyond_UCL,below_LCL,beyond_any_limit,MR,MR_CL,MR_UCL,MR_LCL,MR_beyond_UCL,EWMA,EWMA_CL,EWMA_UCL,EWMA_LCL,EWMA_beyond_any_limit,CUSUM_CPLUS,CUSUM_CMINUS,CUSUM_H_POS,CUSUM_H_NEG,CUSUM_alarm_any
10,400.0,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,348.38710000000003,337.13087380191695,1101.4065647108625,0.0,0,342.1270876397711,271.2347184931507,598.4830073632941,-56.013570376992675,0,0.8447096684294442,0.0,5.0,-5.0,0
11,0.0,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,400.0,337.13087380191695,1101.4065647108625,0.0,0,273.7016701118169,271.2347184931507,598.9205856382242,-56.451148651922836,0,0.0,-0.3257711206658481,5.0,-5.0,0
12,270.5882,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,270.5882,337.13087380191695,1101.4065647108625,0.0,0,273.07897608945353,271.2347184931507,599.2003293426043,-56.73089235630289,0,0.0,0.0,5.0,-5.0,0
13,0.0,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,270.5882,337.13087380191695,1101.4065647108625,0.0,0,218.46318087156283,271.2347184931507,599.3792401581125,-56.90980317181106,0,0.0,-0.3257711206658481,5.0,-5.0,0
14,640.0,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,640.0,337.13087380191695,1101.4065647108625,0.0,0,302.7705446972503,271.2347184931507,599.4936919059185,-57.024254919617135,0,0.6227018482895936,0.0,5.0,-5.0,0
15,600.0,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,40.0,337.13087380191695,1101.4065647108625,0.0,0,362.21643575780024,271.2347184931507,599.5669200869967,-57.097483100695285,0,1.123624136019472,0.0,5.0,-5.0,0
16,0.0,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,600.0,337.13087380191695,1101.4065647108625,0.0,0,289.7731486062402,271.2347184931507,599.6137775530043,-57.14434056670291,0,0.0,-0.3257711206658481,5.0,-5.0,0
17,0.0,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,0.0,337.13087380191695,1101.4065647108625,0.0,0,231.8185188849922,271.2347184931507,599.6437628226295,-57.17432583632802,0,0.0,-0.6515422413316962,5.0,-5.0,0
18,644.1558,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,644.1558,337.13087380191695,1101.4065647108625,0.0,0,314.28597510799375,271.2347184931507,599.662951958479,-57.19351497217758,0,0.6353541357339452,0.0,5.0,-5.0,0
19,213.9535,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,430.20230000000004,337.13087380191695,1101.4065647108625,0.0,0,294.21948008639504,271.2347184931507,599.6752324170562,-57.20579543075485,0,0.0,0.0,5.0,-5.0,0
20,433.3333,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,219.37980000000002,337.13087380191695,1101.4065647108625,0.0,0,322.042244069116,271.2347184931507,599.6830916695795,-57.21365468327815,0,0.0,0.0,5.0,-5.0,0
21,0.0,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,433.3333,337.13087380191695,1101.4065647108625,0.0,0,257.6337952552928,271.2347184931507,599.6881214925024,-57.21868450620104,0,0.0,-0.3257711206658481,5.0,-5.0,0
22,0.0,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,0.0,337.13087380191695,1101.4065647108625,0.0,0,206.10703620423425,271.2347184931507,599.6913405387506,-57.221903552449305,0,0.0,-0.6515422413316962,5.0,-5.0,0
23,0.0,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,0.0,337.13087380191695,1101.4065647108625,0.0,0,164.8856289633874,271.2347184931507,599.6934007117932,-57.223963725491785,0,0.0,-0.9773133619975445,5.0,-5.0,0
24,549.0196,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,549.0196,337.13087380191695,1101.4065647108625,0.0,0,241.71242317070994,271.2347184931507,599.6947192157588,-57.22528222945749,0,0.34571302000091597,0.0,5.0,-5.0,0
25,631.5789,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,82.55930000000001,337.13087380191695,1101.4065647108625,0.0,0,319.68571853656795,271.2347184931507,599.6955630555194,-57.22612606921797,0,0.9427769218547741,0.0,5.0,-5.0,0
26,0.0,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,631.5789,337.13087380191695,1101.4065647108625,0.0,0,255.74857482925438,271.2347184931507,599.6961031118284,-57.226666125527004,0,0.0,-0.3257711206658481,5.0,-5.0,0
27,0.0,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,0.0,337.13087380191695,1101.4065647108625,0.0,0,204.5988598634035,271.2347184931507,599.6964487474002,-57.22701176109871,0,0.0,-0.6515422413316962,5.0,-5.0,0
28,0.0,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,0.0,337.13087380191695,1101.4065647108625,0.0,0,163.67908789072283,271.2347184931507,599.6966699539753,-57.22723296767384,0,0.0,-0.9773133619975445,5.0,-5.0,0
29,356.7568,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,356.7568,337.13087380191695,1101.4065647108625,0.0,0,202.29463031257828,271.2347184931507,599.696811526105,-57.22737453980358,0,0.0,-0.21694232439613836,5.0,-5.0,0
30,0.0,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,356.7568,337.13087380191695,1101.4065647108625,0.0,0,161.83570425006263,271.2347184931507,599.6969021322361,-57.22746514593473,0,0.0,-0.5427134450619864,5.0,-5.0,0
31,960.0,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,960.0,337.13087380191695,1101.4065647108625,0.0,0,321.46856340005013,271.2347184931507,599.6969601201469,-57.227523133845466,0,1.5969383327673148,0.0,5.0,-5.0,0
32,313.5135,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,646.4865,337.13087380191695,1101.4065647108625,0.0,0,319.8775507200401,271.2347184931507,599.6969972324043,-57.227560246102996,0,1.2256556185899228,0.0,5.0,-5.0,0
33,728.8889,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,415.3754,337.13087380191695,1101.4065647108625,0.0,0,401.6798205760321,271.2347184931507,599.697020984247,-57.2275839979456,0,2.1189787463954284,0.0,5.0,-5.0,0
34,685.7143,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,43.174600000000055,337.13087380191695,1101.4065647108625,0.0,0,458.48671646082573,271.2347184931507,599.6970361854254,-57.22759919912403,0,2.8808572788173965,0.0,5.0,-5.0,0
35,0.0,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,685.7143,337.13087380191695,1101.4065647108625,0.0,0,366.78937316866063,271.2347184931507,599.6970459141792,-57.22760892787778,0,1.5550861581515485,-0.3257711206658481,5.0,-5.0,0
36,0.0,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,0.0,337.13087380191695,1101.4065647108625,0.0,0,293.4314985349285,271.2347184931507,599.6970521405815,-57.2276151542801,0,0.22931503748570037,-0.6515422413316962,5.0,-5.0,0
37,324.3243,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,324.3243,337.13087380191695,1101.4065647108625,0.0,0,299.6100588279428,271.2347184931507,599.6970561254789,-57.22761913917748,0,0.0,0.0,5.0,-5.0,0
38,0.0,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,324.3243,337.13087380191695,1101.4065647108625,0.0,0,239.68804706235426,271.2347184931507,599.6970586758132,-57.22762168951181,0,0.0,-0.3257711206658481,5.0,-5.0,0
39,0.0,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,0.0,337.13087380191695,1101.4065647108625,0.0,0,191.75043764988342,271.2347184931507,599.6970603080271,-57.22762332172567,0,0.0,-0.6515422413316962,5.0,-5.0,0
40,977.7778,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,977.7778,337.13087380191695,1101.4065647108625,0.0,0,348.9559101199068,271.2347184931507,599.697061352644,-57.22762436634264,0,1.6510626495602772,0.0,5.0,-5.0,0
41,778.3784,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,199.3993999999999,337.13087380191695,1101.4065647108625,0.0,0,434.84040809592545,271.2347184931507,599.6970620211989,-57.22762503489747,0,2.6950560164237833,0.0,5.0,-5.0,0
42,0.0,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,778.3784,337.13087380191695,1101.4065647108625,0.0,0,347.8723264767404,271.2347184931507,599.6970624490739,-57.22762546277255,0,1.3692848957579353,-0.3257711206658481,5.0,-5.0,0
43,817.7778,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,817.7778,337.13087380191695,1101.4065647108625,0.0,0,441.8534211813923,271.2347184931507,599.697062722914,-57.227625736612595,0,2.5332293030793522,0.0,5.0,-5.0,0
44,0.0,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,817.7778,337.13087380191695,1101.4065647108625,0.0,0,353.48273694511386,271.2347184931507,599.6970628981717,-57.227625911870234,0,1.2074581824135042,-0.3257711206658481,5.0,-5.0,0
45,0.0,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,0.0,337.13087380191695,1101.4065647108625,0.0,0,282.7861895560911,271.2347184931507,599.6970630103365,-57.22762602403509,0,0.0,-0.6515422413316962,5.0,-5.0,0
46,0.0,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,0.0,337.13087380191695,1101.4065647108625,0.0,0,226.22895164487286,271.2347184931507,599.697063082122,-57.22762609582065,0,0.0,-0.9773133619975445,5.0,-5.0,0
47,518.5185,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,518.5185,337.13087380191695,1101.4065647108625,0.0,0,284.68686131589834,271.2347184931507,599.6970631280649,-57.22762614176344,0,0.25285275613621794,0.0,5.0,-5.0,0
48,0.0,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,518.5185,337.13087380191695,1101.4065647108625,0.0,0,227.74948905271867,271.2347184931507,599.6970631574682,-57.22762617116672,0,0.0,-0.3257711206658481,5.0,-5.0,0
49,444.4444,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,444.4444,337.13087380191695,1101.4065647108625,0.0,0,271.08847124217493,271.2347184931507,599.6970631762863,-57.2276261899849,0,0.027334972464807983,0.0,5.0,-5.0,0
50,778.3784,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,333.9340000000001,337.13087380191695,1101.4065647108625,0.0,0,372.54645699374,271.2347184931507,599.6970631883299,-57.227626202028546,0,1.071328339328314,0.0,5.0,-5.0,0
51,536.9863,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,241.39210000000003,337.13087380191695,1101.4065647108625,0.0,0,405.43442559499204,271.2347184931507,599.6970631960378,-57.2276262097364,0,1.3804061096771496,0.0,5.0,-5.0,0
52,0.0,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,536.9863,337.13087380191695,1101.4065647108625,0.0,0,324.34754047599364,271.2347184931507,599.6970632009709,-57.22762621466944,0,0.05463498901130148,-0.3257711206658481,5.0,-5.0,0
53,296.0,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,296.0,337.13087380191695,1101.4065647108625,0.0,0,318.6780323807949,271.2347184931507,599.697063204128,-57.22762621782658,0,0.0,0.0,5.0,-5.0,0
54,0.0,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,296.0,337.13087380191695,1101.4065647108625,0.0,0,254.9424259046359,271.2347184931507,599.6970632061486,-57.22762621984725,0,0.0,-0.3257711206658481,5.0,-5.0,0
55,0.0,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,0.0,337.13087380191695,1101.4065647108625,0.0,0,203.95394072370874,271.2347184931507,599.6970632074417,-57.22762622114038,0,0.0,-0.6515422413316962,5.0,-5.0,0
56,544.9275,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,544.9275,337.13087380191695,1101.4065647108625,0.0,0,272.148652578967,271.2347184931507,599.6970632082694,-57.22762622196802,0,0.33325466650675584,0.0,5.0,-5.0,0
57,0.0,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,544.9275,337.13087380191695,1101.4065647108625,0.0,0,217.71892206317364,271.2347184931507,599.6970632087991,-57.22762622249769,0,0.0,-0.3257711206658481,5.0,-5.0,0
58,0.0,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,0.0,337.13087380191695,1101.4065647108625,0.0,0,174.17513765053891,271.2347184931507,599.6970632091382,-57.227626222836705,0,0.0,-0.6515422413316962,5.0,-5.0,0
59,971.4286,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,971.4286,337.13087380191695,1101.4065647108625,0.0,0,333.62583012043115,271.2347184931507,599.6970632093551,-57.227626223053676,0,1.6317325799126334,0.0,5.0,-5.0,0
60,0.0,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,971.4286,337.13087380191695,1101.4065647108625,0.0,0,266.90066409634494,271.2347184931507,599.6970632094939,-57.22762622319249,0,0.3059614592467853,-0.3257711206658481,5.0,-5.0,0
61,0.0,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,0.0,337.13087380191695,1101.4065647108625,0.0,0,213.52053127707597,271.2347184931507,599.6970632095828,-57.22762622328139,0,0.0,-0.6515422413316962,5.0,-5.0,0
62,0.0,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,0.0,337.13087380191695,1101.4065647108625,0.0,0,170.8164250216608,271.2347184931507,599.6970632096396,-57.227626223338234,0,0.0,-0.9773133619975445,5.0,-5.0,0
63,0.0,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,0.0,337.13087380191695,1101.4065647108625,0.0,0,136.65314001732864,271.2347184931507,599.697063209676,-57.227626223374614,0,0.0,-1.3030844826633925,5.0,-5.0,0
64,948.1481,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,948.1481,337.13087380191695,1101.4065647108625,0.0,0,298.9521320138629,271.2347184931507,599.6970632096993,-57.22762622339792,0,1.5608553534223724,0.0,5.0,-5.0,0
65,0.0,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,948.1481,337.13087380191695,1101.4065647108625,0.0,0,239.16170561109035,271.2347184931507,599.6970632097143,-57.22762622341287,0,0.23508423275652424,-0.3257711206658481,5.0,-5.0,0
66,0.0,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,0.0,337.13087380191695,1101.4065647108625,0.0,0,191.3293644888723,271.2347184931507,599.6970632097238,-57.22762622342236,0,0.0,-0.6515422413316962,5.0,-5.0,0
67,0.0,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,0.0,337.13087380191695,1101.4065647108625,0.0,0,153.06349159109786,271.2347184931507,599.6970632097299,-57.2276262234285,0,0.0,-0.9773133619975445,5.0,-5.0,0
68,537.1429,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,537.1429,337.13087380191695,1101.4065647108625,0.0,0,229.8793732728783,271.2347184931507,599.6970632097339,-57.227626223432424,0,0.30955453732842697,0.0,5.0,-5.0,0
69,800.0,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,262.85709999999995,337.13087380191695,1101.4065647108625,0.0,0,343.90349861830265,271.2347184931507,599.6970632097364,-57.227626223434925,0,1.419374627856881,0.0,5.0,-5.0,0
70,0.0,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,800.0,337.13087380191695,1101.4065647108625,0.0,0,275.12279889464213,271.2347184931507,599.697063209738,-57.227626223436516,0,0.09360350719103294,-0.3257711206658481,5.0,-5.0,0
71,756.3636,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,756.3636,337.13087380191695,1101.4065647108625,0.0,0,371.37095911571373,271.2347184931507,599.6970632097389,-57.22762622343754,0,1.0705730573092884,0.0,5.0,-5.0,0
72,454.0541,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,302.3095,337.13087380191695,1101.4065647108625,0.0,0,387.90758729257095,271.2347184931507,599.6970632097396,-57.22762622343822,0,1.127164655851864,0.0,5.0,-5.0,0
73,0.0,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,454.0541,337.13087380191695,1101.4065647108625,0.0,0,310.3260698340568,271.2347184931507,599.69706320974,-57.22762622343862,0,0.0,-0.3257711206658481,5.0,-5.0,0
74,670.9677,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,670.9677,337.13087380191695,1101.4065647108625,0.0,0,382.45439586724547,271.2347184931507,599.6970632097402,-57.227626223438904,0,0.716982670728221,0.0,5.0,-5.0,0
75,930.6122,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,259.6445,337.13087380191695,1101.4065647108625,0.0,0,492.08595669379645,271.2347184931507,599.6970632097405,-57.227626223439074,0,2.224450169250116,0.0,5.0,-5.0,0
76,695.6522,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,234.96000000000004,337.13087380191695,1101.4065647108625,0.0,0,532.7992053550372,271.2347184931507,599.6970632097406,-57.22762622343919,0,3.0165845290442443,0.0,5.0,-5.0,0
77,0.0,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,695.6522,337.13087380191695,1101.4065647108625,0.0,0,426.23936428402976,271.2347184931507,599.6970632097407,-57.227626223439245,0,1.6908134083783963,-0.3257711206658481,5.0,-5.0,0
78,500.0,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,500.0,337.13087380191695,1101.4065647108625,0.0,0,440.9914914272238,271.2347184931507,599.6970632097407,-57.2276262234393,0,1.887286794708987,0.0,5.0,-5.0,0
79,0.0,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,500.0,337.13087380191695,1101.4065647108625,0.0,0,352.79319314177906,271.2347184931507,599.6970632097407,-57.2276262234393,0,0.5615156740431391,-0.3257711206658481,5.0,-5.0,0
80,0.0,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,0.0,337.13087380191695,1101.4065647108625,0.0,0,282.23455451342323,271.2347184931507,599.6970632097407,-57.22762622343936,0,0.0,-0.6515422413316962,5.0,-5.0,0
81,428.169,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,428.169,337.13087380191695,1101.4065647108625,0.0,0,311.4214436107386,271.2347184931507,599.6970632097407,-57.22762622343936,0,0.0,0.0,5.0,-5.0,0
82,0.0,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,428.169,337.13087380191695,1101.4065647108625,0.0,0,249.13715488859089,271.2347184931507,599.6970632097407,-57.22762622343936,0,0.0,-0.3257711206658481,5.0,-5.0,0
83,320.0,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,320.0,337.13087380191695,1101.4065647108625,0.0,0,263.3097239108727,271.2347184931507,599.6970632097408,-57.227626223439415,0,0.0,0.0,5.0,-5.0,0
84,0.0,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,320.0,337.13087380191695,1101.4065647108625,0.0,0,210.64777912869818,271.2347184931507,599.6970632097408,-57.227626223439415,0,0.0,-0.3257711206658481,5.0,-5.0,0
85,0.0,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,0.0,337.13087380191695,1101.4065647108625,0.0,0,168.51822330295855,271.2347184931507,599.6970632097408,-57.227626223439415,0,0.0,-0.6515422413316962,5.0,-5.0,0
86,0.0,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,0.0,337.13087380191695,1101.4065647108625,0.0,0,134.81457864236685,271.2347184931507,599.6970632097408,-57.227626223439415,0,0.0,-0.9773133619975445,5.0,-5.0,0
87,0.0,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,0.0,337.13087380191695,1101.4065647108625,0.0,0,107.85166291389349,271.2347184931507,599.6970632097408,-57.227626223439415,0,0.0,-1.3030844826633925,5.0,-5.0,0
88,0.0,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,0.0,337.13087380191695,1101.4065647108625,0.0,0,86.2813303311148,271.2347184931507,599.6970632097408,-57.227626223439415,0,0.0,-1.6288556033292405,5.0,-5.0,0
89,0.0,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,0.0,337.13087380191695,1101.4065647108625,0.0,0,69.02506426489184,271.2347184931507,599.6970632097408,-57.227626223439415,0,0.0,-1.9546267239950885,5.0,-5.0,0
90,0.0,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,0.0,337.13087380191695,1101.4065647108625,0.0,0,55.220051411913474,271.2347184931507,599.6970632097408,-57.227626223439415,0,0.0,-2.2803978446609365,5.0,-5.0,0
91,0.0,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,0.0,337.13087380191695,1101.4065647108625,0.0,0,44.17604112953078,271.2347184931507,599.6970632097408,-57.227626223439415,0,0.0,-2.6061689653267845,5.0,-5.0,0
92,0.0,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,0.0,337.13087380191695,1101.4065647108625,0.0,0,35.34083290362462,271.2347184931507,599.6970632097408,-57.227626223439415,0,0.0,-2.9319400859926326,5.0,-5.0,0
93,773.3333,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,773.3333,337.13087380191695,1101.4065647108625,0.0,0,182.93932632289972,271.2347184931507,599.6970632097408,-57.227626223439415,0,1.0286336153390103,-0.9033064706536222,5.0,-5.0,0
94,0.0,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,773.3333,337.13087380191695,1101.4065647108625,0.0,0,146.35146105831979,271.2347184931507,599.6970632097408,-57.227626223439415,0,0.0,-1.2290775913194705,5.0,-5.0,0
95,0.0,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,0.0,337.13087380191695,1101.4065647108625,0.0,0,117.08116884665583,271.2347184931507,599.6970632097408,-57.227626223439415,0,0.0,-1.5548487119853185,5.0,-5.0,0
96,822.2222,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,822.2222,337.13087380191695,1101.4065647108625,0.0,0,258.10937507732467,271.2347184931507,599.6970632097408,-57.227626223439415,0,1.177475334295207,0.0,5.0,-5.0,0
97,597.7011,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,224.52110000000005,337.13087380191695,1101.4065647108625,0.0,0,326.0277200618598,271.2347184931507,599.6970632097408,-57.227626223439415,0,1.6713986462308172,0.0,5.0,-5.0,0
98,1000.0,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,402.2989,337.13087380191695,1101.4065647108625,0.0,0,460.82217604948784,271.2347184931507,599.6970632097408,-57.227626223439415,0,3.3901165395578468,0.0,5.0,-5.0,0
99,0.0,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,1000.0,337.13087380191695,1101.4065647108625,0.0,0,368.6577408395903,271.2347184931507,599.6970632097408,-57.227626223439415,0,2.0643454188919987,-0.3257711206658481,5.0,-5.0,0
100,0.0,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,0.0,337.13087380191695,1101.4065647108625,0.0,0,294.92619267167225,271.2347184931507,599.6970632097408,-57.227626223439415,0,0.7385742982261507,-0.6515422413316962,5.0,-5.0,0
101,241.8605,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,241.8605,337.13087380191695,1101.4065647108625,0.0,0,284.3130541373378,271.2347184931507,599.6970632097408,-57.227626223439415,0,0.14914481272912705,-0.24097172682871992,5.0,-5.0,0
102,0.0,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,241.8605,337.13087380191695,1101.4065647108625,0.0,0,227.45044330987025,271.2347184931507,599.6970632097408,-57.227626223439415,0,0.0,-0.5667428474945679,5.0,-5.0,0
103,751.5152,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,751.5152,337.13087380191695,1101.4065647108625,0.0,0,332.26339464789623,271.2347184931507,599.6970632097408,-57.227626223439415,0,0.9622086495828124,0.0,5.0,-5.0,0
104,0.0,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,751.5152,337.13087380191695,1101.4065647108625,0.0,0,265.810715718317,271.2347184931507,599.6970632097408,-57.227626223439415,0,0.0,-0.3257711206658481,5.0,-5.0,0
105,519.2982,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,519.2982,337.13087380191695,1101.4065647108625,0.0,0,316.5082125746536,271.2347184931507,599.6970632097408,-57.227626223439415,0,0.255226544220428,0.0,5.0,-5.0,0
106,0.0,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,519.2982,337.13087380191695,1101.4065647108625,0.0,0,253.2065700597229,271.2347184931507,599.6970632097408,-57.227626223439415,0,0.0,-0.3257711206658481,5.0,-5.0,0
107,84.507,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,84.507,337.13087380191695,1101.4065647108625,0.0,0,219.46665604777834,271.2347184931507,599.6970632097408,-57.227626223439415,0,0.0,-0.39426160822620016,5.0,-5.0,0
108,0.0,271.2347184931507,1256.621752642921,-714.1523156566195,0,0,0,84.507,337.13087380191695,1101.4065647108625,0.0,0,175.57332483822267,271.2347184931507,599.6970632097408,-57.227626223439415,0,0.0,-0.7200327288920483,5.0,-5.0,0
