time_index,value,CL,UCL,LCL,beyond_UCL,below_LCL,beyond_any_limit,MR,MR_CL,MR_UCL,MR_LCL,MR_beyond_UCL,EWMA,EWMA_CL,EWMA_UCL,EWMA_LCL,EWMA_beyond_any_limit,CUSUM_CPLUS,CUSUM_CMINUS,CUSUM_H_POS,CUSUM_H_NEG,CUSUM_alarm_any
73,565.8986,203.28556901041668,867.9133838760417,-461.3422458552084,0,0,0,447.28459999999995,214.0160119601329,699.1903110737542,0.0,0,280.86584394381015,203.28556901041668,424.82817396562456,-18.2570359447912,0,1.1367643192734718,0.0,5.0,-5.0,0
74,119.0555,203.28556901041668,867.9133838760417,-461.3422458552084,0,0,0,446.8431,214.0160119601329,699.1903110737542,0.0,0,248.50377515504815,203.28556901041668,424.8281739656247,-18.25703594479137,0,0.256566257472012,0.0,5.0,-5.0,0
75,67.9962,203.28556901041668,867.9133838760417,-461.3422458552084,0,0,0,51.05929999999999,214.0160119601329,699.1903110737542,0.0,0,212.40226012403855,203.28556901041668,424.82817396562484,-18.257035944791483,0,0.0,-0.11066975825155434,5.0,-5.0,0
76,,203.28556901041668,867.9133838760417,-461.3422458552084,0,0,0,,214.0160119601329,699.1903110737542,0.0,0,212.40226012403855,203.28556901041668,424.82817396562496,-18.257035944791568,0,,,5.0,-5.0,0
77,152.2175,203.28556901041668,867.9133838760417,-461.3422458552084,0,0,0,,214.0160119601329,699.1903110737542,0.0,0,200.36530809923084,203.28556901041668,424.82817396562496,-18.257035944791596,0,0.0,0.0,5.0,-5.0,0
78,0.0,203.28556901041668,867.9133838760417,-461.3422458552084,0,0,0,152.2175,214.0160119601329,699.1903110737542,0.0,0,160.2922464793847,203.28556901041668,424.828173965625,-18.257035944791653,0,0.0,-0.41759130958813584,5.0,-5.0,0
79,54.5865,203.28556901041668,867.9133838760417,-461.3422458552084,0,0,0,54.5865,214.0160119601329,699.1903110737542,0.0,0,139.15109718350777,203.28556901041668,424.828173965625,-18.257035944791653,0,0.0,-0.5887898316082265,5.0,-5.0,0
80,534.139,203.28556901041668,867.9133838760417,-461.3422458552084,0,0,0,479.5525,214.0160119601329,699.1903110737542,0.0,0,218.14867774680624,203.28556901041668,424.828173965625,-18.257035944791653,0,0.9934076949057971,0.0,5.0,-5.0,0
81,326.572,203.28556901041668,867.9133838760417,-461.3422458552084,0,0,0,207.567,214.0160119601329,699.1903110737542,0.0,0,239.833342197445,203.28556901041668,424.828173965625,-18.257035944791653,0,1.0498985378951602,0.0,5.0,-5.0,0
82,0.0,203.28556901041668,867.9133838760417,-461.3422458552084,0,0,0,326.572,214.0160119601329,699.1903110737542,0.0,0,191.86667375795602,203.28556901041668,424.828173965625,-18.257035944791653,0,0.0,-0.41759130958813584,5.0,-5.0,0
83,266.1491,203.28556901041668,867.9133838760417,-461.3422458552084,0,0,0,266.1491,214.0160119601329,699.1903110737542,0.0,0,206.72315900636482,203.28556901041668,424.82817396562507,-18.25703594479171,0,0.0,0.0,5.0,-5.0,0
84,240.2742,203.28556901041668,867.9133838760417,-461.3422458552084,0,0,0,25.87489999999997,214.0160119601329,699.1903110737542,0.0,0,213.43336720509188,203.28556901041668,424.82817396562507,-18.25703594479171,0,0.0,0.0,5.0,-5.0,0
85,71.2424,203.28556901041668,867.9133838760417,-461.3422458552084,0,0,0,169.0318,214.0160119601329,699.1903110737542,0.0,0,184.9951737640735,203.28556901041668,424.82817396562507,-18.25703594479171,0,0.0,-0.09601704618898588,5.0,-5.0,0
86,79.0123,203.28556901041668,867.9133838760417,-461.3422458552084,0,0,0,7.769899999999993,214.0160119601329,699.1903110737542,0.0,0,163.7985990112588,203.28556901041668,424.82817396562507,-18.25703594479171,0,0.0,-0.15696228304553694,5.0,-5.0,0
87,529.6443,203.28556901041668,867.9133838760417,-461.3422458552084,0,0,0,450.63200000000006,214.0160119601329,699.1903110737542,0.0,0,236.96773920900705,203.28556901041668,424.82817396562507,-18.25703594479171,0,0.9731194979654898,0.0,5.0,-5.0,0
88,148.8539,203.28556901041668,867.9133838760417,-461.3422458552084,0,0,0,380.79040000000003,214.0160119601329,699.1903110737542,0.0,0,219.34497136720566,203.28556901041668,424.82817396562507,-18.25703594479171,0,0.22742558720994144,0.0,5.0,-5.0,0
89,196.2917,203.28556901041668,867.9133838760417,-461.3422458552084,0,0,0,47.43779999999998,214.0160119601329,699.1903110737542,0.0,0,214.73431709376453,203.28556901041668,424.82817396562507,-18.25703594479171,0,0.0,0.0,5.0,-5.0,0
90,528.1947,203.28556901041668,867.9133838760417,-461.3422458552084,0,0,0,331.903,214.0160119601329,699.1903110737542,0.0,0,277.42639367501164,203.28556901041668,424.82817396562507,-18.25703594479171,0,0.9665762870093257,0.0,5.0,-5.0,0
91,0.0,203.28556901041668,867.9133838760417,-461.3422458552084,0,0,0,528.1947,214.0160119601329,699.1903110737542,0.0,0,221.94111494000933,203.28556901041668,424.82817396562507,-18.25703594479171,0,0.0,-0.41759130958813584,5.0,-5.0,0
92,133.9872,203.28556901041668,867.9133838760417,-461.3422458552084,0,0,0,133.9872,214.0160119601329,699.1903110737542,0.0,0,204.35033195200748,203.28556901041668,424.82817396562507,-18.25703594479171,0,0.0,-0.2303905972214444,5.0,-5.0,0
93,,203.28556901041668,867.9133838760417,-461.3422458552084,0,0,0,,214.0160119601329,699.1903110737542,0.0,0,204.35033195200748,203.28556901041668,424.82817396562507,-18.25703594479171,0,,,5.0,-5.0,0
94,17.1254,203.28556901041668,867.9133838760417,-461.3422458552084,0,0,0,,214.0160119601329,699.1903110737542,0.0,0,166.905345561606,203.28556901041668,424.82817396562507,-18.25703594479171,0,0.0,-0.5706811997809595,5.0,-5.0,0
95,285.7855,203.28556901041668,867.9133838760417,-461.3422458552084,0,0,0,268.6601,214.0160119601329,699.1903110737542,0.0,0,190.6813764492848,203.28556901041668,424.82817396562507,-18.25703594479171,0,0.0,0.0,5.0,-5.0,0
96,129.6835,203.28556901041668,867.9133838760417,-461.3422458552084,0,0,0,156.102,214.0160119601329,699.1903110737542,0.0,0,178.48180115942785,203.28556901041668,424.82817396562507,-18.25703594479171,0,0.0,0.0,5.0,-5.0,0
97,88.8889,203.28556901041668,867.9133838760417,-461.3422458552084,0,0,0,40.7946,214.0160119601329,699.1903110737542,0.0,0,160.5632209275423,203.28556901041668,424.82817396562507,-18.25703594479171,0,0.0,-0.01636419565232372,5.0,-5.0,0
98,309.589,203.28556901041668,867.9133838760417,-461.3422458552084,0,0,0,220.7001,214.0160119601329,699.1903110737542,0.0,0,190.36837674203383,203.28556901041668,424.82817396562507,-18.25703594479171,0,0.0,0.0,5.0,-5.0,0
99,420.0886,203.28556901041668,867.9133838760417,-461.3422458552084,0,0,0,110.49959999999999,214.0160119601329,699.1903110737542,0.0,0,236.31242139362706,203.28556901041668,424.82817396562507,-18.25703594479171,0,0.4786064898596669,0.0,5.0,-5.0,0
100,58.9397,203.28556901041668,867.9133838760417,-461.3422458552084,0,0,0,361.14889999999997,214.0160119601329,699.1903110737542,0.0,0,200.83787711490166,203.28556901041668,424.82817396562507,-18.25703594479171,0,0.0,-0.15154902841194184,5.0,-5.0,0
101,92.9967,203.28556901041668,867.9133838760417,-461.3422458552084,0,0,0,34.057,214.0160119601329,699.1903110737542,0.0,0,179.26964169192135,203.28556901041668,424.82817396562507,-18.25703594479171,0,0.0,-0.14937141807245413,5.0,-5.0,0
102,282.7586,203.28556901041668,867.9133838760417,-461.3422458552084,0,0,0,189.7619,214.0160119601329,699.1903110737542,0.0,0,199.9674333535371,203.28556901041668,424.82817396562507,-18.25703594479171,0,0.0,0.0,5.0,-5.0,0
103,300.4184,203.28556901041668,867.9133838760417,-461.3422458552084,0,0,0,17.65980000000002,214.0160119601329,699.1903110737542,0.0,0,220.05762668282972,203.28556901041668,424.82817396562507,-18.25703594479171,0,0.0,0.0,5.0,-5.0,0
104,74.961,203.28556901041668,867.9133838760417,-461.3422458552084,0,0,0,225.4574,214.0160119601329,699.1903110737542,0.0,0,191.03830134626378,203.28556901041668,424.82817396562507,-18.25703594479171,0,0.0,-0.07923201289594572,5.0,-5.0,0
105,255.6667,203.28556901041668,867.9133838760417,-461.3422458552084,0,0,0,180.70569999999998,214.0160119601329,699.1903110737542,0.0,0,203.96398107701103,203.28556901041668,424.82817396562507,-18.25703594479171,0,0.0,0.0,5.0,-5.0,0
106,39.3321,203.28556901041668,867.9133838760417,-461.3422458552084,0,0,0,216.3346,214.0160119601329,699.1903110737542,0.0,0,171.03760486160883,203.28556901041668,424.82817396562507,-18.25703594479171,0,0.0,-0.24005390088992096,5.0,-5.0,0
107,63.5083,203.28556901041668,867.9133838760417,-461.3422458552084,0,0,0,24.1762,214.0160119601329,699.1903110737542,0.0,0,149.53174388928707,203.28556901041668,424.82817396562507,-18.25703594479171,0,0.0,-0.3709811622114033,5.0,-5.0,0
108,,203.28556901041668,867.9133838760417,-461.3422458552084,0,0,0,,214.0160119601329,699.1903110737542,0.0,0,149.53174388928707,203.28556901041668,424.82817396562507,-18.25703594479171,0,,,5.0,-5.0,0
109,48.9001,203.28556901041668,867.9133838760417,-461.3422458552084,0,0,0,,214.0160119601329,699.1903110737542,0.0,0,129.40541511142968,203.28556901041668,424.82817396562507,-18.25703594479171,0,0.0,-0.5678469819557836,5.0,-5.0,0
