time_index,PC1,PC2,PCA_T2,PCA_T2_CL,PCA_T2_UCL,PCA_T2_beyond_UCL
125,0.175131412053075,1.0816931882445888,1.2586166487077797,1.9982905982905974,29.480887284157742,0
126,-0.15630026660743998,0.7289308436239288,0.5815733023269468,1.9982905982905974,29.480887284157742,0
127,1.4688542748918516,-1.6841683940695569,5.038423635379344,1.9982905982905974,29.480887284157742,0
128,-0.3593659461276758,0.5710991032261402,0.46588455160050085,1.9982905982905974,29.480887284157742,0
129,-0.2187717561144887,0.6420260107892977,0.4787456861419388,1.9982905982905974,29.480887284157742,0
130,-1.6665028183694588,-1.8538394534087486,6.260326919301258,1.9982905982905974,29.480887284157742,0
131,-0.5672991365693242,0.7299590469350329,0.8668632403926495,1.9982905982905974,29.480887284157742,0
132,-0.3269411818369235,0.575761683551354,0.45027350681742845,1.9982905982905974,29.480887284157742,0
133,0.22171537536178304,0.17114134052968655,0.0776694356244722,1.9982905982905974,29.480887284157742,0
134,-0.5483690071530236,0.1392705782315305,0.307250872132612,1.9982905982905974,29.480887284157742,0
135,-0.28558877439901653,0.9171659300021161,0.96163164923641,1.9982905982905974,29.480887284157742,0
136,-0.04921859107160399,0.5303631392015562,0.29785114174803173,1.9982905982905974,29.480887284157742,0
137,-1.5794222106695097,-1.7183226402787717,5.482055292412544,1.9982905982905974,29.480887284157742,0
138,2.4553588133152195,-1.9183338476052776,9.617876673511724,1.9982905982905974,29.480887284157742,0
139,-0.7335466797608304,0.5637115037435267,0.8472055128192979,1.9982905982905974,29.480887284157742,0
140,-0.44569421385025115,0.21170438672312947,0.2365929432771762,1.9982905982905974,29.480887284157742,0
141,-0.2951140795187485,0.894151784821922,0.923109991904588,1.9982905982905974,29.480887284157742,0
142,-0.01691340543041464,0.8060090812635885,0.6828468050186451,1.9982905982905974,29.480887284157742,0
143,0.162411019742292,0.20750083579341383,0.07040223547971199,1.9982905982905974,29.480887284157742,0
144,1.7772824416960988,-0.23319229751978335,3.0705197414858114,1.9982905982905974,29.480887284157742,0
145,-0.4930804354569142,0.8041777480474429,0.9114165569876163,1.9982905982905974,29.480887284157742,0
146,2.08569490844498,-0.18176362948210706,4.1846667074541655,1.9982905982905974,29.480887284157742,0
147,0.14318811840711498,0.03668043722541655,0.020973048818985183,1.9982905982905974,29.480887284157742,0
148,-0.8168572159258394,-0.18252855396401255,0.6715573627901685,1.9982905982905974,29.480887284157742,0
149,0.023863847906135157,0.37659225268116936,0.1495523039626059,1.9982905982905974,29.480887284157742,0
150,-0.7185763107217079,0.4067001257756922,0.666379679302211,1.9982905982905974,29.480887284157742,0
151,-1.8351157926787394,-0.7398952983166335,3.787877844133747,1.9982905982905974,29.480887284157742,0
152,-0.3349017370196728,0.9623564464846843,1.08006295035476,1.9982905982905974,29.480887284157742,0
153,-1.7505512079017755,-0.45329302439741836,3.139308939758468,1.9982905982905974,29.480887284157742,0
154,-0.09271264045310271,0.9484863152101555,0.9534180357041093,1.9982905982905974,29.480887284157742,0
155,-0.37394307822376555,0.41444067900990555,0.3138647122471946,1.9982905982905974,29.480887284157742,0
156,1.325477196372343,-0.6664219567242657,2.142672773299663,1.9982905982905974,29.480887284157742,0
157,-0.4315298206087,0.8657283628956571,0.96511759474439,1.9982905982905974,29.480887284157742,0
158,1.0856068658558642,-1.4964364287428178,3.4771194768796723,1.9982905982905974,29.480887284157742,0
159,1.715284274751167,-0.42939716271132417,3.0005422949316003,1.9982905982905974,29.480887284157742,0
160,-0.44018770979707095,0.4234698659620607,0.37326392638736083,1.9982905982905974,29.480887284157742,0
161,1.8335245003911376,-1.1947440670165037,4.706872327359143,1.9982905982905974,29.480887284157742,0
162,-0.4032595227151214,0.8939986607892357,0.9948729398245911,1.9982905982905974,29.480887284157742,0
163,0.07486405849468919,0.05604861541969408,0.008647383832610572,1.9982905982905974,29.480887284157742,0
164,-0.4726488329941067,-0.31735775083598733,0.3189374816583666,1.9982905982905974,29.480887284157742,0
165,-1.4802536602566847,-1.4044396924073705,4.162737656306449,1.9982905982905974,29.480887284157742,0
166,0.6035043810428381,-0.5927588114596962,0.7166277687463443,1.9982905982905974,29.480887284157742,0
167,0.7723217859729922,0.578116084100969,0.9201900073822473,1.9982905982905974,29.480887284157742,0
168,-0.1236922799743008,0.7317964326559027,0.5772613974643589,1.9982905982905974,29.480887284157742,0
169,1.807408143412776,-1.7498486036280725,6.333553353391039,1.9982905982905974,29.480887284157742,0
170,0.579331378778378,-0.040575279102975294,0.3219110148617138,1.9982905982905974,29.480887284157742,0
171,0.848376284661838,0.03967276911227371,0.6882774088985611,1.9982905982905974,29.480887284157742,0
172,0.3722060767304602,-0.4726931997415647,0.3669250207063153,1.9982905982905974,29.480887284157742,0
173,1.6159959461600586,-0.6880721286730528,2.988715190233952,1.9982905982905974,29.480887284157742,0
174,1.4733167857211942,-1.9257522462865022,5.967244066534121,1.9982905982905974,29.480887284157742,0
175,-0.3077163403953964,0.5612021014404746,0.42124111483139104,1.9982905982905974,29.480887284157742,0
176,-0.23359874660569763,0.9184009363332928,0.938262947631914,1.9982905982905974,29.480887284157742,0
177,-0.45824649290044134,0.27387272569863513,0.2791347330430986,1.9982905982905974,29.480887284157742,0
178,-0.9778162179927006,-1.0489242072637945,2.0681294491206335,1.9982905982905974,29.480887284157742,0
179,0.05263906972221405,0.1286965485929111,0.02004554948524372,1.9982905982905974,29.480887284157742,0
180,2.052778369112468,-1.9450746268367154,7.995046183993646,1.9982905982905974,29.480887284157742,0
181,-0.2936963928179474,0.2517597414691533,0.1488835854464871,1.9982905982905974,29.480887284157742,0
182,0.5037526734500505,0.27293165208838144,0.320356605548401,1.9982905982905974,29.480887284157742,0
183,-0.9434481505843871,0.034345418181345184,0.8503765255481799,1.9982905982905974,29.480887284157742,0
184,1.5199728338536398,-1.5042832630301575,4.581555956054537,1.9982905982905974,29.480887284157742,0
185,0.6644862427990457,-0.15800552214070213,0.4474555904241152,1.9982905982905974,29.480887284157742,0
186,0.4376700699670994,-0.6349833300293812,0.606378333833639,1.9982905982905974,29.480887284157742,0
187,-0.08554481279054323,1.0296063197860783,1.120793999089312,1.9982905982905974,29.480887284157742,0
188,-0.003943253738901671,-0.44995926950899984,0.21273869967757347,1.9982905982905974,29.480887284157742,0
189,1.3745362803742749,-1.000751379356522,2.8546703611438184,1.9982905982905974,29.480887284157742,0
190,2.0960649231464306,-2.0919798181422635,8.78949141699266,1.9982905982905974,29.480887284157742,0
191,1.7856326821521955,-1.4592045645285638,5.278953877419048,1.9982905982905974,29.480887284157742,0
192,-0.07051202796207667,1.0891296604870184,1.2510614926213435,1.9982905982905974,29.480887284157742,0
193,-0.3627764685043781,0.22041937653205249,0.17659783996350892,1.9982905982905974,29.480887284157742,0
194,1.3567211990590768,-0.8056857847303658,2.4380202597019753,1.9982905982905974,29.480887284157742,0
195,-0.3454425823941078,0.9518156011102493,1.0657048362747825,1.9982905982905974,29.480887284157742,0
196,-0.1536170548397445,0.934306461501657,0.9396795409080121,1.9982905982905974,29.480887284157742,0
197,-0.07548995913532595,0.05969636479034971,0.009180765780166786,1.9982905982905974,29.480887284157742,0
198,1.582529477381872,-0.1567285973030778,2.4149694901352103,1.9982905982905974,29.480887284157742,0
199,0.33706272444008456,0.669686370982675,0.579591594005712,1.9982905982905974,29.480887284157742,0
200,0.7127026049116898,-0.2348882890712251,0.5425407163807658,1.9982905982905974,29.480887284157742,0
201,-1.7680037452457456,-1.1671125518190515,4.413186713245539,1.9982905982905974,29.480887284157742,0
202,0.20182950592253154,0.0835208565884795,0.046189993333626264,1.9982905982905974,29.480887284157742,0
203,0.2710926886169945,-2.921730860900067,9.039237676240077,1.9982905982905974,29.480887284157742,0
204,0.05684823908991741,1.1506243725652978,1.3941144656310656,1.9982905982905974,29.480887284157742,0
205,-0.2960928220180027,0.6988081991365013,0.5967176585804428,1.9982905982905974,29.480887284157742,0
206,-0.26615517971333696,1.03110300379102,1.18463232488807,1.9982905982905974,29.480887284157742,0
207,-0.676607078709793,0.5167772701877776,0.7173246803797253,1.9982905982905974,29.480887284157742,0
208,-0.3413714834499106,0.9558867000544465,1.0711974448816277,1.9982905982905974,29.480887284157742,0
209,-0.1366080479141391,0.6360175264423815,0.4428216872639471,1.9982905982905974,29.480887284157742,0
210,0.4527551205759975,0.09040216714718599,0.2041415334755151,1.9982905982905974,29.480887284157742,0
211,1.4264596232420654,-0.6370998761260248,2.367623719029867,1.9982905982905974,29.480887284157742,0
212,-1.3888842312058538,-1.5427551273011961,4.340950154156372,1.9982905982905974,29.480887284157742,0
213,0.7959644758029125,0.4405853182213077,0.8083593917186471,1.9982905982905974,29.480887284157742,0
214,0.5958447359393171,0.5596205036179551,0.6677406938842891,1.9982905982905974,29.480887284157742,0
215,-1.1516499211725704,-0.42963159114120514,1.4592062771837218,1.9982905982905974,29.480887284157742,0
216,-0.6101042912109443,0.09751926065929893,0.36509134277779687,1.9982905982905974,29.480887284157742,0
217,2.645514115064321,-0.018452969224239304,6.677058745890677,1.9982905982905974,29.480887284157742,0
218,0.03762192560361201,-0.023942230655282944,0.0019525607118539249,1.9982905982905974,29.480887284157742,0
219,-0.5350897753729819,0.7621684081313753,0.8834859475965462,1.9982905982905974,29.480887284157742,0
220,-0.2013990329036556,1.0958591506007016,1.300462506140859,1.9982905982905974,29.480887284157742,0
221,1.4911784383687432,-1.1756799377304337,3.573566827665936,1.9982905982905974,29.480887284157742,0
222,0.24480038070709545,0.6231205730618321,0.46512632934654263,1.9982905982905974,29.480887284157742,0
223,-0.06928784740760616,0.50241543393627,0.2697934774235191,1.9982905982905974,29.480887284157742,0
224,2.0474943194769475,-0.3662924969854341,4.140299085710088,1.9982905982905974,29.480887284157742,0
225,-0.42052739100467507,0.16266845403175556,0.19650795477500205,1.9982905982905974,29.480887284157742,0
226,0.0185209985305371,1.3157791820348943,1.8193403673922675,1.9982905982905974,29.480887284157742,0
227,1.2757147483813716,-0.6712048992721239,2.0259093147877394,1.9982905982905974,29.480887284157742,0
228,2.218781017835838,-1.117068954968795,6.007541932754263,1.9982905982905974,29.480887284157742,0
229,-1.0587651352381786,0.23849304826617854,1.129163546419485,1.9982905982905974,29.480887284157742,0
230,0.18076034980109074,0.7675703096007919,0.6501928992713897,1.9982905982905974,29.480887284157742,0
231,0.6068335144619539,0.6126396699368768,0.7456505674911886,1.9982905982905974,29.480887284157742,0
232,-0.266544766138733,0.41372716520307923,0.24762175918583634,1.9982905982905974,29.480887284157742,0
233,0.8028610124270263,-0.392531579985867,0.7768151171510932,1.9982905982905974,29.480887284157742,0
234,-0.3473065201884443,0.4348821624590128,0.31377838653170287,1.9982905982905974,29.480887284157742,0
235,0.8298116871133846,-0.1240745129051789,0.6730770619829791,1.9982905982905974,29.480887284157742,0
236,0.28463700330645475,0.9415113162981769,1.008657322869181,1.9982905982905974,29.480887284157742,0
237,0.5566372619708713,-0.12710397901456172,0.312561820249825,1.9982905982905974,29.480887284157742,0
238,-0.3695462446209368,-0.11223046959624303,0.14351448638871092,1.9982905982905974,29.480887284157742,0
239,0.2882569933895476,0.3602647361975079,0.215636916914239,1.9982905982905974,29.480887284157742,0
240,-0.3526833749703976,-0.1163005526545662,0.13287330542720677,1.9982905982905974,29.480887284157742,0
241,0.5388597296284722,1.4144088673500232,2.3789458522856046,1.9982905982905974,29.480887284157742,0
242,-0.23573635260218986,0.5901853674633593,0.41898553721624837,1.9982905982905974,29.480887284157742,0
243,-1.0765952946710742,0.12628277151397804,1.1224794704086303,1.9982905982905974,29.480887284157742,0
244,-0.08945200084257175,-0.8104375779137826,0.697728579058658,1.9982905982905974,29.480887284157742,0
245,0.3739463213369456,0.9830346483013828,1.148731938775313,1.9982905982905974,29.480887284157742,0
246,0.0236439686988817,0.8770805066528388,0.8087889250014296,1.9982905982905974,29.480887284157742,0
247,1.07711506832613,-0.40498830017614346,1.2791194477790737,1.9982905982905974,29.480887284157742,0
248,-0.1430402340934549,1.020687813447978,1.1141195978912017,1.9982905982905974,29.480887284157742,0
249,-0.8474420911239842,0.44981609238037296,0.8977009006730408,1.9982905982905974,29.480887284157742,0
250,-0.5996405334071,0.6976176500972571,0.8543574518063712,1.9982905982905974,29.480887284157742,0
251,-0.04781640058855541,0.21888258012552536,0.052518765901995695,1.9982905982905974,29.480887284157742,0
252,-0.11830934294792785,0.023030292460030646,0.013910304545412496,1.9982905982905974,29.480887284157742,0
253,-2.4087718200850667,-1.554623381836407,8.074533206655978,1.9982905982905974,29.480887284157742,0
254,0.8671568893754785,-0.0467247546421055,0.7196537798023832,1.9982905982905974,29.480887284157742,0
255,-0.5078394477676784,0.5967501170794071,0.6201915446517227,1.9982905982905974,29.480887284157742,0
256,-0.23673315097583358,0.5727705291704533,0.39815576010607967,1.9982905982905974,29.480887284157742,0
257,-0.6448247495790043,0.21864971103212164,0.4468966787044147,1.9982905982905974,29.480887284157742,0
258,0.166649336427054,0.14217402900545453,0.04773192614724316,1.9982905982905974,29.480887284157742,0
259,1.1684931670535939,-0.4814317007948047,1.5460716818161,1.9982905982905974,29.480887284157742,0
260,0.442174757947562,0.12312050565595876,0.2024486997446998,1.9982905982905974,29.480887284157742,0
261,-0.35390753407267284,0.9433506494316842,1.0544968980528915,1.9982905982905974,29.480887284157742,0
262,-0.8765748256209714,-0.7356470386687027,1.3016291600075398,1.9982905982905974,29.480887284157742,0
263,-0.931328735314686,0.36592944818967116,0.9681518648836845,1.9982905982905974,29.480887284157742,0
264,-1.9890719071947058,-1.0918117380125907,5.026819065900409,1.9982905982905974,29.480887284157742,0
265,-1.5317608147331796,-0.2345026312288224,2.2961060733947396,1.9982905982905974,29.480887284157742,0
266,0.00232087893146613,-0.2843129970330502,0.08493555196392143,1.9982905982905974,29.480887284157742,0
267,-0.03546221357809344,0.7250616982777696,0.553556545203689,1.9982905982905974,29.480887284157742,0
268,0.10327897454443329,0.8729258758267278,0.8107922475395772,1.9982905982905974,29.480887284157742,0
269,-1.081257205203768,-0.30823520261454707,1.215144611177705,1.9982905982905974,29.480887284157742,0
270,0.34223814842782524,0.4928646131314836,0.366963509865788,1.9982905982905974,29.480887284157742,0
271,-0.538230984221135,0.4841617244872919,0.5226547576231911,1.9982905982905974,29.480887284157742,0
272,0.8614235221168055,-0.20103325542756784,0.7503678865392256,1.9982905982905974,29.480887284157742,0
273,-0.3231215828221185,0.7434417121317403,0.6803191155886533,1.9982905982905974,29.480887284157742,0
274,-1.4883837982771904,-0.8124186067146139,2.8068239359386005,1.9982905982905974,29.480887284157742,0
275,0.07720551355312776,-0.596465679310574,0.3794876459966069,1.9982905982905974,29.480887284157742,0
276,-0.2215323684830319,0.904999531169467,0.9073493526273854,1.9982905982905974,29.480887284157742,0
277,-1.7190332891591646,-1.2776996405745633,4.534348758829141,1.9982905982905974,29.480887284157742,0
278,-0.6286762986102378,0.24318290825167557,0.43918233034021453,1.9982905982905974,29.480887284157742,0
279,0.37132499341825154,0.9428470871419957,1.0655494106862045,1.9982905982905974,29.480887284157742,0
280,1.7057182202171215,-1.1881611763051962,4.258867608483727,1.9982905982905974,29.480887284157742,0
281,1.2746452945133677,0.07699556696031998,1.5561886265364533,1.9982905982905974,29.480887284157742,0
282,-0.3489497258271118,0.26153413131791625,0.1880294207332408,1.9982905982905974,29.480887284157742,0
283,-0.219224104700711,0.9673740610626974,1.0290858597201027,1.9982905982905974,29.480887284157742,0
284,-1.7151701207069114,-0.9021217168008089,3.6615094896664075,1.9982905982905974,29.480887284157742,0
285,-0.2507437639877037,0.6142592262273016,0.4564154828510728,1.9982905982905974,29.480887284157742,0
