time_index,value,CL,UCL,LCL,beyond_UCL,below_LCL,beyond_any_limit,MR,MR_CL,MR_UCL,MR_LCL,MR_beyond_UCL,EWMA,EWMA_CL,EWMA_UCL,EWMA_LCL,EWMA_beyond_any_limit,CUSUM_CPLUS,CUSUM_CMINUS,CUSUM_H_POS,CUSUM_H_NEG,CUSUM_alarm_any
22,-12.1373,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,13.767299999999999,8.28822460063898,27.077629770287547,0.0,0,-1.1004401536093988,2.721722269991402,12.389227286084123,-6.945782746101321,0,0.0,-1.0369801579955396,5.0,-5.0,0
23,2.8109,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,14.9482,8.28822460063898,27.077629770287547,0.0,0,-0.31817212288751906,2.721722269991402,12.389287923416074,-6.945843383433271,0,0.0,-0.5277558362960488,5.0,-5.0,0
24,-3.8691,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,6.68,8.28822460063898,27.077629770287547,0.0,0,-1.0283576983100153,2.721722269991402,12.389326731108921,-6.945882191126119,0,0.0,-0.7094940334525275,5.0,-5.0,0
25,-0.4109,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,3.4582,8.28822460063898,27.077629770287547,0.0,0,-0.9048661586480123,2.721722269991402,12.389351567950593,-6.94590702796779,0,0.0,-0.5335246583473725,5.0,-5.0,0
26,-0.3264,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,0.08449999999999996,8.28822460063898,27.077629770287547,0.0,0,-0.7891729269184099,2.721722269991402,12.389367463495775,-6.945922923512972,0,0.0,-0.3488148142536951,5.0,-5.0,0
27,3.8164,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,4.142799999999999,8.28822460063898,27.077629770287547,0.0,0,0.13194165846527195,2.721722269991402,12.389377636630975,-6.945933096648172,0,0.0,0.0,5.0,-5.0,0
28,0.5536,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,3.2628,8.28822460063898,27.077629770287547,0.0,0,0.21627332677221756,2.721722269991402,12.389384147431887,-6.945939607449084,0,0.0,0.0,5.0,-5.0,0
29,-3.0909,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,3.6445,8.28822460063898,27.077629770287547,0.0,0,-0.445161338582226,2.721722269991402,12.389388314342167,-6.945943774359364,0,0.0,-0.10124313245981476,5.0,-5.0,0
30,1.9482,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,5.0390999999999995,8.28822460063898,27.077629770287547,0.0,0,0.03351092913421916,2.721722269991402,12.389390981163807,-6.945946441181004,0,0.0,0.0,5.0,-5.0,0
31,1.4355,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,0.5126999999999999,8.28822460063898,27.077629770287547,0.0,0,0.31390874330737534,2.721722269991402,12.389392687929268,-6.945948147946465,0,0.0,0.0,5.0,-5.0,0
32,-0.5591,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,1.9946000000000002,8.28822460063898,27.077629770287547,0.0,0,0.13930699464590024,2.721722269991402,12.389393780259006,-6.945949240276203,0,0.0,0.0,5.0,-5.0,0
33,-7.9627,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,7.4036,8.28822460063898,27.077629770287547,0.0,0,-1.4810944042832799,2.721722269991402,12.389394479349972,-6.9459499393671695,0,0.0,-0.6051699587116877,5.0,-5.0,0
34,5.65,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,13.6127,8.28822460063898,27.077629770287547,0.0,0,-0.05487552342662383,2.721722269991402,12.389394926768166,-6.945950386785363,0,0.0,0.0,5.0,-5.0,0
35,-0.5345,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,6.1845,8.28822460063898,27.077629770287547,0.0,0,-0.15080041874129907,2.721722269991402,12.389395213115797,-6.9459506731329945,0,0.0,0.0,5.0,-5.0,0
36,-2.7136,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,2.1791,8.28822460063898,27.077629770287547,0.0,0,-0.6633603349930393,2.721722269991402,12.389395396378278,-6.945950856395475,0,0.0,-0.06221616264479113,5.0,-5.0,0
37,-1.9555,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,0.7581,8.28822460063898,27.077629770287547,0.0,0,-0.9217882679944315,2.721722269991402,12.389395513666264,-6.945950973683461,0,0.0,-0.04601635439965557,5.0,-5.0,0
38,28.4227,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,30.3782,8.28822460063898,27.077629770287547,0.0,1,4.947109385604455,2.721722269991402,12.389395588730574,-6.945951048747771,0,2.158444956495197,0.0,5.0,-5.0,0
39,-10.1291,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,38.5518,8.28822460063898,27.077629770287547,0.0,1,1.9318675084835646,2.721722269991402,12.38939563677173,-6.945951096788928,0,0.32918799166830404,-0.829256964826893,5.0,-5.0,0
40,-2.3364,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,7.7927,8.28822460063898,27.077629770287547,0.0,0,1.0782140067868518,2.721722269991402,12.389395667518073,-6.94595112753527,0,0.0,-0.852456501406943,5.0,-5.0,0
41,-1.2164,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,1.1199999999999999,8.28822460063898,27.077629770287547,0.0,0,0.6192912054294815,2.721722269991402,12.389395687195732,-6.945951147212929,0,0.0,-0.7598060348255129,5.0,-5.0,0
42,-2.9491,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,1.7327000000000001,8.28822460063898,27.077629770287547,0.0,0,-0.09438703565641482,2.721722269991402,12.389395699789432,-6.945951159806629,0,0.0,-0.8463817293850617,5.0,-5.0,0
43,7.9755,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,10.9246,8.28822460063898,27.077629770287547,0.0,0,1.5195903714748684,2.721722269991402,12.3893957078494,-6.945951167866598,0,0.04343764877786516,0.0,5.0,-5.0,0
44,5.9155,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,2.0600000000000005,8.28822460063898,27.077629770287547,0.0,0,2.398772297179895,2.721722269991402,12.389395713007781,-6.945951173024978,0,0.0,0.0,5.0,-5.0,0
45,-0.0691,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,5.9845999999999995,8.28822460063898,27.077629770287547,0.0,0,1.9051978377439163,2.721722269991402,12.389395716309144,-6.945951176326341,0,0.0,0.0,5.0,-5.0,0
46,-1.9682,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,1.8991,8.28822460063898,27.077629770287547,0.0,0,1.130518270195133,2.721722269991402,12.389395718422016,-6.945951178439213,0,0.0,0.0,5.0,-5.0,0
47,-0.1464,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,1.8217999999999999,8.28822460063898,27.077629770287547,0.0,0,0.8751346161561065,2.721722269991402,12.389395719774255,-6.945951179791452,0,0.0,0.0,5.0,-5.0,0
48,20.7055,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,20.8519,8.28822460063898,27.077629770287547,0.0,0,4.841207692924886,2.721722269991402,12.389395720639687,-6.945951180656884,0,1.3601970597114714,0.0,5.0,-5.0,0
49,-8.1182,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,28.823700000000002,8.28822460063898,27.077629770287547,0.0,1,2.2493261543399092,2.721722269991402,12.389395721193564,-6.945951181210761,0,0.0,-0.6212544904006254,5.0,-5.0,0
50,2.2727,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,10.3909,8.28822460063898,27.077629770287547,0.0,0,2.2540009234719274,2.721722269991402,12.389395721548047,-6.945951181565244,0,0.0,-0.16770023272033863,5.0,-5.0,0
51,0.5791,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,1.6936,8.28822460063898,27.077629770287547,0.0,0,1.919020738777542,2.721722269991402,12.389395721774912,-6.945951181792109,0,0.0,0.0,5.0,-5.0,0
52,3.9382,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,3.3591,8.28822460063898,27.077629770287547,0.0,0,2.322856591022034,2.721722269991402,12.389395721920108,-6.945951181937305,0,0.0,0.0,5.0,-5.0,0
53,-2.3127,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,6.2509,8.28822460063898,27.077629770287547,0.0,0,1.3957452728176272,2.721722269991402,12.389395722013035,-6.945951182030232,0,0.0,-0.020748067763150746,5.0,-5.0,0
54,-1.97,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,0.3427,8.28822460063898,27.077629770287547,0.0,0,0.7225962182541018,2.721722269991402,12.389395722072507,-6.945951182089704,0,0.0,-0.006048103308945008,5.0,-5.0,0
55,2.4209,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,4.3909,8.28822460063898,27.077629770287547,0.0,0,1.0622569746032815,2.721722269991402,12.389395722110569,-6.945951182127766,0,0.0,0.0,5.0,-5.0,0
56,-2.6673,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,5.0882000000000005,8.28822460063898,27.077629770287547,0.0,0,0.3163455796826252,2.721722269991402,12.389395722134926,-6.945951182152124,0,0.0,-0.05742700626409791,5.0,-5.0,0
57,26.4509,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,29.1182,8.28822460063898,27.077629770287547,0.0,1,5.543256463746101,2.721722269991402,12.389395722150518,-6.945951182167715,0,1.9544868884292987,0.0,5.0,-5.0,0
58,-2.1309,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,28.5818,8.28822460063898,27.077629770287547,0.0,1,4.0084251709968814,2.721722269991402,12.389395722160495,-6.9459511821776925,0,0.952543758679324,-0.0019431297499747924,5.0,-5.0,0
59,2.2618,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,4.3927,8.28822460063898,27.077629770287547,0.0,0,3.6591001367975053,2.721722269991402,12.389395722166881,-6.9459511821840785,0,0.40497054757884277,0.0,5.0,-5.0,0
60,9.2527,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,6.990900000000001,8.28822460063898,27.077629770287547,0.0,0,4.777820109438005,2.721722269991402,12.389395722170969,-6.945951182188166,0,0.5805185749619242,0.0,5.0,-5.0,0
61,1.7755,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,7.477200000000001,8.28822460063898,27.077629770287547,0.0,0,4.177356087550404,2.721722269991402,12.389395722173584,-6.945951182190781,0,0.0,0.0,5.0,-5.0,0
62,29.1164,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,27.340899999999998,8.28822460063898,27.077629770287547,0.0,1,9.165164870040323,2.721722269991402,12.389395722175257,-6.945951182192454,0,2.230199552203339,0.0,5.0,-5.0,0
63,17.3873,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,11.729099999999999,8.28822460063898,27.077629770287547,0.0,0,10.80959189603226,2.721722269991402,12.38939572217633,-6.945951182193527,0,3.247170290048362,0.0,5.0,-5.0,0
64,-10.8745,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,28.2618,8.28822460063898,27.077629770287547,0.0,1,6.472773516825808,2.721722269991402,12.389395722177015,-6.945951182194213,0,1.340811010617391,-0.9063592794309709,5.0,-5.0,0
65,-3.65,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,7.224499999999999,8.28822460063898,27.077629770287547,0.0,0,4.448218813460647,2.721722269991402,12.389395722177454,-6.945951182194651,0,0.18173597032937672,-1.0654343197189853,5.0,-5.0,0
66,25.5127,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,29.162699999999997,8.28822460063898,27.077629770287547,0.0,1,8.661115050768519,2.721722269991402,12.389395722177735,-6.945951182194932,0,2.039177793610371,0.0,5.0,-5.0,0
67,0.3391,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,25.1736,8.28822460063898,27.077629770287547,0.0,0,6.996712040614816,2.721722269991402,12.389395722177914,-6.945951182195111,0,1.2927252958325888,0.0,5.0,-5.0,0
68,4.4409,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,4.1018,8.28822460063898,27.077629770287547,0.0,0,6.485549632491853,2.721722269991402,12.389395722178028,-6.945951182195225,0,0.9705527471331619,0.0,5.0,-5.0,0
69,0.3036,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,4.1373,8.28822460063898,27.077629770287547,0.0,0,5.249159705993483,2.721722269991402,12.389395722178103,-6.9459511821953,0,0.22042821800517176,0.0,5.0,-5.0,0
70,-1.5091,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,1.8127,8.28822460063898,27.077629770287547,0.0,0,3.8975077647947867,2.721722269991402,12.38939572217815,-6.945951182195348,0,0.0,0.0,5.0,-5.0,0
71,15.1509,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,16.66,8.28822460063898,27.077629770287547,0.0,0,6.14818621183583,2.721722269991402,12.38939572217818,-6.945951182195378,0,0.7856431065322249,0.0,5.0,-5.0,0
72,-3.1818,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,18.3327,8.28822460063898,27.077629770287547,0.0,0,4.282188969468664,2.721722269991402,12.389395722178199,-6.945951182195396,0,0.0,-0.11064560146640268,5.0,-5.0,0
73,0.5609,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,3.7427,8.28822460063898,27.077629770287547,0.0,0,3.5379311755749314,2.721722269991402,12.389395722178213,-6.94595118219541,0,0.0,0.0,5.0,-5.0,0
74,-6.8627,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,7.4236,8.28822460063898,27.077629770287547,0.0,0,1.4578049404599451,2.721722269991402,12.38939572217822,-6.945951182195417,0,0.0,-0.4913887056066628,5.0,-5.0,0
75,-1.67,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,5.1927,8.28822460063898,27.077629770287547,0.0,0,0.8322439523679561,2.721722269991402,12.389395722178227,-6.945951182195424,0,0.0,-0.44565749030563206,5.0,-5.0,0
76,5.9345,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,7.6045,8.28822460063898,27.077629770287547,0.0,0,1.852695161894365,2.721722269991402,12.389395722178229,-6.945951182195426,0,0.0,0.0,5.0,-5.0,0
77,24.14,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,18.2055,8.28822460063898,27.077629770287547,0.0,0,6.310156129515493,2.721722269991402,12.38939572217823,-6.945951182195428,0,1.715453163156206,0.0,5.0,-5.0,0
78,1.3445,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,22.7955,8.28822460063898,27.077629770287547,0.0,0,5.317024903612395,2.721722269991402,12.38939572217823,-6.945951182195428,0,1.0729967307164163,0.0,5.0,-5.0,0
79,-4.9682,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,6.3127,8.28822460063898,27.077629770287547,0.0,0,3.259979922889916,2.721722269991402,12.38939572217823,-6.945951182195428,0,0.0,-0.2954263565089632,5.0,-5.0,0
80,0.7591,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,5.7273000000000005,8.28822460063898,27.077629770287547,0.0,0,2.759803938311933,2.721722269991402,12.389395722178234,-6.945951182195431,0,0.0,0.0,5.0,-5.0,0
81,-3.0355,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,3.7946,8.28822460063898,27.077629770287547,0.0,0,1.6007431506495462,2.721722269991402,12.389395722178234,-6.945951182195431,0,0.0,-0.09551269480343438,5.0,-5.0,0
82,0.1773,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,3.2127999999999997,8.28822460063898,27.077629770287547,0.0,0,1.316054520519637,2.721722269991402,12.389395722178234,-6.945951182195431,0,0.0,0.0,5.0,-5.0,0
83,-3.2509,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,3.4282000000000004,8.28822460063898,27.077629770287547,0.0,0,0.40266361641570947,2.721722269991402,12.389395722178236,-6.945951182195433,0,0.0,-0.11779313291145466,5.0,-5.0,0
84,0.2309,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,3.4818000000000002,8.28822460063898,27.077629770287547,0.0,0,0.3683108931325676,2.721722269991402,12.389395722178236,-6.945951182195433,0,0.0,0.0,5.0,-5.0,0
85,-0.0445,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,0.2754,8.28822460063898,27.077629770287547,0.0,0,0.28574871450605405,2.721722269991402,12.389395722178236,-6.945951182195433,0,0.0,0.0,5.0,-5.0,0
86,-2.2809,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,2.2363999999999997,8.28822460063898,27.077629770287547,0.0,0,-0.2275810283951568,2.721722269991402,12.389395722178236,-6.945951182195433,0,0.0,-0.017458755173387352,5.0,-5.0,0
87,-3.6036,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,1.3227000000000002,8.28822460063898,27.077629770287547,0.0,0,-0.9027848227161255,2.721722269991402,12.389395722178236,-6.945951182195433,0,0.0,-0.17173429533042595,5.0,-5.0,0
88,17.9782,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,21.5818,8.28822460063898,27.077629770287547,0.0,0,2.8734121418271,2.721722269991402,12.389395722178236,-6.945951182195433,0,1.078091958262986,0.0,5.0,-5.0,0
89,1.9255,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,16.0527,8.28822460063898,27.077629770287547,0.0,0,2.68382971346168,2.721722269991402,12.389395722178236,-6.945951182195433,0,0.495732714963214,0.0,5.0,-5.0,0
90,4.9382,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,3.0127,8.28822460063898,27.077629770287547,0.0,0,3.1347037707693444,2.721722269991402,12.389395722178236,-6.945951182195433,0,0.22499963641754073,0.0,5.0,-5.0,0
91,1.5273,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,3.4109,8.28822460063898,27.077629770287547,0.0,0,2.813223016615476,2.721722269991402,12.389395722178236,-6.945951182195433,0,0.0,0.0,5.0,-5.0,0
92,13.5518,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,12.0245,8.28822460063898,27.077629770287547,0.0,0,4.96093841329238,2.721722269991402,12.389395722178236,-6.945951182195433,0,0.6202361957683655,0.0,5.0,-5.0,0
93,2.9691,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,10.582699999999999,8.28822460063898,27.077629770287547,0.0,0,4.5625707306339045,2.721722269991402,12.389395722178236,-6.945951182195433,0,0.14582433041441534,0.0,5.0,-5.0,0
94,-2.5382,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,5.5073,8.28822460063898,27.077629770287547,0.0,0,3.142416584507124,2.721722269991402,12.389395722178236,-6.945951182195433,0,0.0,-0.044073224649680776,5.0,-5.0,0
95,-3.2945,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,0.7563000000000004,8.28822460063898,27.077629770287547,0.0,0,1.855033267605699,2.721722269991402,12.389395722178236,-6.945951182195433,0,0.0,-0.16637623268420743,5.0,-5.0,0
96,6.7391,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,10.0336,8.28822460063898,27.077629770287547,0.0,0,2.8318466140845593,2.721722269991402,12.389395722178236,-6.945951182195433,0,0.0,0.0,5.0,-5.0,0
97,4.9845,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,1.7546,8.28822460063898,27.077629770287547,0.0,0,3.2623772912676476,2.721722269991402,12.389395722178236,-6.945951182195433,0,0.0,0.0,5.0,-5.0,0
98,3.6536,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,1.3308999999999997,8.28822460063898,27.077629770287547,0.0,0,3.3406218330141186,2.721722269991402,12.389395722178236,-6.945951182195433,0,0.0,0.0,5.0,-5.0,0
99,1.8709,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,1.7827,8.28822460063898,27.077629770287547,0.0,0,3.046677466411295,2.721722269991402,12.389395722178236,-6.945951182195433,0,0.0,0.0,5.0,-5.0,0
100,2.0373,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,0.1664000000000001,8.28822460063898,27.077629770287547,0.0,0,2.8448019731290364,2.721722269991402,12.389395722178236,-6.945951182195433,0,0.0,0.0,5.0,-5.0,0
101,-3.8655,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,5.9028,8.28822460063898,27.077629770287547,0.0,0,1.5027415785032292,2.721722269991402,12.389395722178236,-6.945951182195433,0,0.0,-0.1813658221463168,5.0,-5.0,0
102,-2.5945,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,1.271,8.28822460063898,27.077629770287547,0.0,0,0.6832932628025835,2.721722269991402,12.389395722178236,-6.945951182195433,0,0.0,-0.23126257820491836,5.0,-5.0,0
103,8.9418,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,11.5363,8.28822460063898,27.077629770287547,0.0,0,2.334994610242067,2.721722269991402,12.389395722178236,-6.945951182195433,0,0.14338930775548842,0.0,5.0,-5.0,0
104,28.1191,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,19.1773,8.28822460063898,27.077629770287547,0.0,0,7.491815688193654,2.721722269991402,12.389395722178236,-6.945951182195433,0,2.270430638393699,0.0,5.0,-5.0,0
105,0.3764,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,27.7427,8.28822460063898,27.077629770287547,0.0,1,6.068732550554924,2.721722269991402,12.389395722178236,-6.945951182195433,0,1.527836359471205,0.0,5.0,-5.0,0
106,-0.7391,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,1.1155,8.28822460063898,27.077629770287547,0.0,0,4.70716604044394,2.721722269991402,12.389395722178236,-6.945951182195433,0,0.6698575461499336,0.0,5.0,-5.0,0
107,-0.81,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,0.07090000000000007,8.28822460063898,27.077629770287547,0.0,0,3.603732832355152,2.721722269991402,12.389395722178236,-6.945951182195433,0,0.0,0.0,5.0,-5.0,0
108,0.0627,2.721722269991402,31.7247426265519,-26.281298086569095,0,0,0,0.8727,8.28822460063898,27.077629770287547,0.0,0,2.8955262658841217,2.721722269991402,12.389395722178236,-6.945951182195433,0,0.0,0.0,5.0,-5.0,0
