time_index,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PCA_T2,PCA_T2_CL,PCA_T2_UCL,PCA_T2_beyond_UCL
45,-0.46382737642129857,0.8909248101105679,1.0205199714641433,0.7096320744666694,0.29792772689606006,-0.41487662325747876,0.3888308144917878,-2.77619362970348e-05,-0.07107995721281822,2.5337650253565744,8.992307692307689,98.03740419434672,0
46,0.3209695169826614,-0.21407514601790925,1.2506262407076132,-0.06295496979595479,-0.4481131769624593,-1.076715287268932,-0.9842980880661032,-0.14849116644644653,-1.5189965243989025,6.874126863307092,8.992307692307689,98.03740419434672,0
47,-0.7745712364970907,0.875050286416993,1.0274826395714385,0.19683166979451067,0.08920647611322374,0.9521858845883671,1.3152645679093506,1.778687749011508,0.8714263874215309,9.768404228356452,8.992307692307689,98.03740419434672,0
48,0.1567333857054794,0.31802508712076905,-0.7671757170317092,-2.503466851995549,0.49651833617793883,0.9487704394465052,-1.644608187761401,-0.009803116578928902,-0.4151670360293439,10.826493461598965,8.992307692307689,98.03740419434672,0
49,-0.34172578511449386,-0.6520025408263167,-1.2445645332088584,0.11808481565857809,-1.3255275588301996,0.526015749548134,-0.30978518979189595,-0.6321409123795173,-0.5513370200232582,4.7578946084477645,8.992307692307689,98.03740419434672,0
50,-0.4807634957299876,0.11029928425683035,1.8409279715578541,-1.565346023006273,0.7720796164680526,-1.1049005856603864,0.4814786367379625,0.23638186042229206,2.228241196823969,14.095103636107968,8.992307692307689,98.03740419434672,0
51,-0.32187524748996693,-1.907671322574763,0.8388651734362823,-0.08950843077139216,-0.03371956208404358,-0.029466901319508607,0.003375901343373339,0.19858685306089,0.4524599202562498,3.8823655675997983,8.992307692307689,98.03740419434672,0
52,-0.40243321095896356,-0.8570089319591117,-1.8797932092334082,1.578752451895801,0.20172865628926726,-0.4442596545089458,0.43646697072170243,1.2106182594731272,-0.9953360828689417,9.728217587858921,8.992307692307689,98.03740419434672,0
53,-0.26870263812723005,-0.40033528809644364,-0.849654933391503,1.2364580157606901,0.8727777229231584,-0.3756224762814768,0.6214876221227633,-0.9226363147465733,-0.006355907139401109,4.668945817236612,8.992307692307689,98.03740419434672,0
54,0.22057172311646825,-3.074638498039786,2.8178146503213695,-0.3344109890354842,-0.5825074417895058,1.79512430002283,0.987862617933355,-1.0978496275595808,-0.3180017362365519,20.561379970195652,8.992307692307689,98.03740419434672,0
55,-0.2420305239732548,-0.5982636126941347,2.1011112577587254,-0.47639373102268395,0.07241651514362381,0.49052377953158993,0.7833825401700278,0.28816649343616774,0.8366151926068139,6.144496503364554,8.992307692307689,98.03740419434672,0
56,0.6794368547152368,-1.0835321109306446,-1.9499818329866654,-1.2821900228213634,-1.0430397764464718,-0.9089836309055365,1.0983442394100604,1.3596611472735687,-0.8712054271387076,12.565563711232173,8.992307692307689,98.03740419434672,0
57,0.6511738222370907,-0.6844434182051898,-0.30071754765155173,1.4919028382055883,0.8154600288923812,-0.615717436286009,-1.4856100914278982,0.642079870866527,0.972258635380618,7.9815126510850405,8.992307692307689,98.03740419434672,0
58,0.47934516523763354,0.24023243420848625,-0.9735156131063415,-0.2991132465627334,-0.28784128640957246,-1.320933085873044,-0.7992527050427236,-0.3350657275905165,0.07158251880381156,3.686362827366011,8.992307692307689,98.03740419434672,0
59,-0.31846111716124215,-0.35802748992397837,2.1321893598477493,0.3977134904613071,0.890242244790589,-0.1244938397630446,1.2226360547733994,-0.12322355260034007,-0.1467072602835777,6.503307494907145,8.992307692307689,98.03740419434672,0
60,0.16558053058358438,0.2718661285067269,-0.0757976757798518,0.8738887431800686,-0.8366693285996265,0.9350373443831806,-0.4337833356148456,0.5446097670161377,-0.15352468611833378,2.99742143335994,8.992307692307689,98.03740419434672,0
61,-0.5266703629315062,2.0974233825347532,0.3560294986461637,-0.623012413155768,-0.7998088888201773,0.024804099678937364,1.0648972333180518,-0.01063581553004177,-0.02051078701929057,5.95963204333466,8.992307692307689,98.03740419434672,0
62,0.9030604369284312,-0.4779321156402126,-0.4104120691875616,1.083122708458497,-0.7937082625028632,1.4656458062129967,-0.11317638482412609,-0.561991654931784,0.04237630452647406,5.113697196145152,8.992307692307689,98.03740419434672,0
63,-0.9506648911638202,-0.5207691728789702,2.5455128355398693,0.6093493577181404,0.3768782243319988,-0.355483112530007,-0.9122387392263821,1.3766077268248977,-0.052126543209324076,10.129150351067613,8.992307692307689,98.03740419434672,0
64,-0.2226932400712353,0.2599140616536386,0.17208685400745896,2.5164925800979403,0.663089777788232,0.14451246414174881,-1.1783211398326583,0.5988772337845913,0.07168291393981804,8.612548858888836,8.992307692307689,98.03740419434672,0
65,-0.6109359759524168,0.6559104479423983,0.854998103055534,-0.35069533434525757,2.2592558169620047,1.8177178589722494,0.7571143939129648,0.605770591586719,0.6548858472584719,11.270905332095001,8.992307692307689,98.03740419434672,0
66,1.237023793356323,0.6391474211631208,-1.205299438678469,-1.1570052252373908,-0.22730012646097278,3.2170559396712077,-1.3733112260017877,0.1001541269479881,-1.0014660221209009,17.345344933538655,8.992307692307689,98.03740419434672,0
67,0.40008639274103136,1.2438359940259494,-0.3111980481963297,-0.5835041559071451,-1.706405276600445,0.6163140763428112,0.12269158355531547,0.45224951760120796,-0.6038353584610713,5.76825186878497,8.992307692307689,98.03740419434672,0
68,0.7586216858873224,-1.5955827952529138,-0.6731213143904647,-1.5606385939899334,-0.08920852078330253,-1.0314642252706474,-0.353046532960793,-1.3378182432759451,2.048500986924933,14.262860039963474,8.992307692307689,98.03740419434672,0
69,-0.09649522297232907,-1.6824766395134791,2.0607964804477295,0.004193097034740072,0.14209340414741564,0.4068007328874743,0.48530529274338186,0.1583133804689274,0.4876173581194437,6.5805925532961025,8.992307692307689,98.03740419434672,0
70,-0.39214553466520835,1.1600501190029575,-0.20137175075740965,1.7169055119899737,0.24492541918619487,0.6152223428167098,0.9767486508015762,-0.012090925412770386,-0.35609523136599397,5.642594114938915,8.992307692307689,98.03740419434672,0
71,-0.023054923598145566,-0.254846691574551,-1.1332502501862052,0.8414994606885767,0.015008896316961005,-0.508712507812684,-0.9517854915566222,-1.1576489936954848,0.817342801367971,5.667951091925426,8.992307692307689,98.03740419434672,0
72,0.1994657902631904,1.735095351850053,1.816835692953316,-0.5406039129836909,-0.014972789922427473,-1.0539033197160204,1.503446796782443,-0.21242096953815354,-1.1222286820705385,10.650549688771832,8.992307692307689,98.03740419434672,0
73,-0.7658044866068076,1.3791331101806557,-0.07754867013141413,-0.2476911800722931,-0.12888660717477643,-0.8496542460738123,0.6260238462502892,-0.37703301860186084,0.2406558972133897,3.322262268128954,8.992307692307689,98.03740419434672,0
74,-0.3191331896092103,0.03093922781733221,0.8230217597174525,0.22584393032779884,0.3140232368357441,-1.2183475968286028,0.472881921571164,-0.8507754019050688,-0.9592811866337327,4.662334234075569,8.992307692307689,98.03740419434672,0
75,-0.3220423987226498,1.3087317322624046,0.6020926476184002,-0.7418028746136872,-1.157309308263252,-0.8494068798155996,-1.1028233986214662,-0.314998527586893,-0.6718191912685695,6.299321335153017,8.992307692307689,98.03740419434672,0
76,-0.3275435954086167,0.5903724309137109,0.6023829869934989,0.7315491337765773,0.21599088751213416,0.1861854972531072,0.5018030726822157,0.07907576834440841,0.12491879673046184,1.530852129714007,8.992307692307689,98.03740419434672,0
77,-0.27271107244242543,0.1772794447120392,-0.1262906624679898,0.6873975049390312,0.11708717118673309,-0.5180072228862983,-0.31637801858377756,-0.008621553792815746,0.515352839306129,1.277415236037397,8.992307692307689,98.03740419434672,0
78,-0.41969093547597974,-0.0816917298921205,1.262017922864117,0.5201193819353951,1.2979219227650773,-0.8131131250399933,0.9720764956973615,0.08404349143989424,1.0131370506457966,6.383164633381449,8.992307692307689,98.03740419434672,0
79,-0.39183069543091953,0.16229631055733187,1.6770365694731697,-0.053500164707491235,0.09048699071360335,0.11690059213377901,0.3102526787031523,0.41986464453298794,0.89262241169929,3.8756745304107962,8.992307692307689,98.03740419434672,0
80,0.6704663708520153,0.8034588941827343,-0.5192561300111617,1.4420861736844997,-0.8332715695846868,1.352059563390822,0.4593245133613809,0.09331922291428586,-0.7077352678521664,6.411587301687069,8.992307692307689,98.03740419434672,0
81,-0.17376753229063627,-0.9659953799484932,-0.9219429926625493,-0.13035540897376893,-0.669825002505873,0.2115262711391342,0.9373694959660177,0.8322015188422335,0.021844069069710138,3.8019375199370344,8.992307692307689,98.03740419434672,0
82,-0.18609425622976303,-0.35342649369488216,2.5721611123166013,-0.8233844433745818,-0.1267059542362156,-0.8480975988593922,0.4589170180343373,-0.8183288652835906,-1.5811343318492532,11.464964440721243,8.992307692307689,98.03740419434672,0
83,0.3784732036799096,-2.0357049750762304,1.2178063200384368,2.3725345608986803,1.4046596862113898,-0.5782396519257558,-1.11722625510741,-0.34624184549801557,-0.5381851829320135,14.194795304506238,8.992307692307689,98.03740419434672,0
84,0.37603768773786733,-1.790592557052355,0.3307947345787099,0.32387480295874116,0.27329310133365725,-1.706544699928655,-2.8459314111540452,-0.8836235632148849,-0.31659666887523136,15.371403527213412,8.992307692307689,98.03740419434672,0
85,-0.7392218081397846,0.03954348054999468,-0.8213167650864287,-0.8886798796326354,-0.8320261046706854,1.2645037524714278,1.275423847623481,-0.759015823382056,1.903148137408526,11.208630573717194,8.992307692307689,98.03740419434672,0
86,-0.3477261358084195,0.2944271804584039,-0.6972854662521856,2.37213187547218,0.671228004416689,-0.4796073533873635,-0.62053621074696,0.9592183961119976,-0.6527854679572095,8.846694227791401,8.992307692307689,98.03740419434672,0
87,0.5848243013642002,-0.4129514490410794,2.19699765731133,1.9071696984483413,1.9893055165830094,-0.8767853557728013,0.700020975971671,-0.4199598379393338,-0.7575662109111773,14.063684173702447,8.992307692307689,98.03740419434672,0
88,0.1577256233921675,-1.9711518073685508,-0.0025423848218840183,-1.366858605972523,2.509341722899787,2.880934456702605,-1.2591489679700747,0.8129904303763353,3.630307883563331,39.53831914011599,8.992307692307689,98.03740419434672,0
89,0.3040350528361036,-0.17013893462606747,-0.1437741344496867,-1.2557061063935586,-1.6416421001052064,0.013044082661599387,-0.5717079583219259,0.5386724194236028,0.024091415508999695,5.010459821060482,8.992307692307689,98.03740419434672,0
90,0.3990902744182296,-3.441072999140513,1.2220062991986387,-1.1526794950682255,-0.6936852761204058,0.628086801289034,0.33016259144718435,-1.7201137799282638,0.7113218422782976,17.623220483515816,8.992307692307689,98.03740419434672,0
91,-0.6042879827329217,0.008017036860521283,0.9113940606773508,0.16470182722304452,0.24535710399406882,-1.865659670660642,1.2197097025129673,-1.7671055652571923,-3.087218183615782,22.858498559065115,8.992307692307689,98.03740419434672,0
92,-0.13395808408065982,-0.5814492761383466,0.21523399188157186,-0.23670519568967244,0.0664309229790764,0.0691574017996921,1.6504052485976148,-1.3237605851913126,0.5874267141247302,5.985718585935161,8.992307692307689,98.03740419434672,0
93,-0.21936319171223645,0.8047115447383412,-0.5676178961592783,-0.8842551756878492,-1.3953668811245226,-0.08960239132030957,-0.24054488623706402,0.12886128003059255,-0.38625769212842415,3.7859351009794393,8.992307692307689,98.03740419434672,0
94,-0.3763188498976567,1.509177301830853,-0.037458751259491,-1.484977679844428,-1.5726424615062717,0.0504230305028986,0.13304406593485651,-0.460334203979009,-0.034389457892138445,6.782184724181808,8.992307692307689,98.03740419434672,0
95,-0.8816563355306012,0.17934006272596653,-1.0022098870097074,0.19571782758115489,-0.39472495243264294,-0.6435393847627345,0.24548168354783037,0.4243881509671766,-0.42269881958148836,2.4505751176877366,8.992307692307689,98.03740419434672,0
96,0.49834029622924214,-0.5912809044623881,1.1950310687391938,2.1883372060831734,0.71312803246921,-0.292894248084042,-1.228806618592176,0.6623375123546593,-0.8581212717662229,9.965713661686603,8.992307692307689,98.03740419434672,0
97,-0.32103574501738535,-0.5318121807913333,1.0389991600168114,-0.28204814351017027,0.12395937837180919,-0.06816006010260704,0.8214788475885432,-0.08324100739862655,0.8806102049083302,3.028438053741504,8.992307692307689,98.03740419434672,0
98,-0.6370834914606288,1.4277094107915833,1.2479614446178484,-0.8514519291305965,-0.5578901924837156,-0.6042709970816977,0.772928061925555,0.5077878866129418,-0.9188072597017743,6.617718240958668,8.992307692307689,98.03740419434672,0
99,-0.33530763154525645,0.3383932429902226,-0.007140997811802132,0.17208151318246048,0.6292780836684504,-1.5893028249156471,-0.816926439136207,-0.09536943319473447,0.8664481518854598,4.792610220564319,8.992307692307689,98.03740419434672,0
100,-0.1509530181365884,-0.09069358219527733,-0.4609595149304265,1.5473965691667975,-0.22098129943415046,1.0443848153117312,-0.15001996568817727,0.3181081161892365,0.13074580950842557,3.8238964136282565,8.992307692307689,98.03740419434672,0
101,-0.6879149791702037,0.8747789831437557,-0.2702108402155552,-0.7123464830566398,1.598638695489737,0.959958412988176,-0.6582256897005434,0.45950491729024445,0.03356393680806959,5.608321075726596,8.992307692307689,98.03740419434672,0
102,0.32632567831502524,1.3026648776293654,-0.916855678077202,-0.2422828538958358,2.0718627234783398,1.393390309271798,0.9851956281604993,-0.5610730985832111,-0.7165613391896731,10.458030986899825,8.992307692307689,98.03740419434672,0
103,0.7490479783941936,-1.2190124800125666,-1.027050515873925,0.2063498480961536,0.23057992351256162,4.467797937072518,1.0614292842471236,1.298051917002858,-3.2670538382608996,39.96047953592702,8.992307692307689,98.03740419434672,0
104,0.41281740364084835,-0.7086870913008354,0.7758714947452978,2.107273347438249,0.8217941067244297,-0.04752885632724738,-0.7824290603131736,0.39110456264878524,-0.359798989944823,6.977978961316326,8.992307692307689,98.03740419434672,0
105,-0.3209105628360724,0.10369090826437012,-0.8328228671524915,1.8878022398007768,0.6306568249347729,-0.6488158098421961,-1.2930122515297744,1.2981414904574646,0.16922493209969278,8.90448901289639,8.992307692307689,98.03740419434672,0
106,-0.6775709341131564,-0.8164718147780503,-0.21781395269370074,-0.854222784462426,-0.441146648201765,-1.2721913400637221,-0.348973966783517,-0.24936857716293967,-0.08746590743524461,3.55808386254984,8.992307692307689,98.03740419434672,0
107,0.28359031332512263,-1.3192296364502571,-1.7217811344643232,1.9369887944187343,1.4952915022155293,2.819738407734186,-1.6965817312594331,0.963415222098941,-1.625282503786017,25.386048860995125,8.992307692307689,98.03740419434672,0
108,0.22935580093666305,-0.5580372155944298,-1.7839264872955682,0.19862000835105584,-0.2895226930852425,-0.3938907165756553,0.6156990503173833,-0.2700067029443237,-0.3476769985439335,3.857066542244257,8.992307692307689,98.03740419434672,0
109,-0.37558626999267986,0.31332711289636006,-0.15189194262312983,0.7245913294479428,0.3309004204487989,-0.12531780346848695,0.5326975873673194,-0.11600590884366413,0.4836410193202378,1.4358720222171115,8.992307692307689,98.03740419434672,0
110,0.10709139209934788,1.0704897184341748,-0.44312388381235257,0.7632849012766925,-0.14617295047311563,0.22820087917997184,1.3847130351074757,-0.02551980806334811,-0.24696474642303679,3.794344377656363,8.992307692307689,98.03740419434672,0
111,-0.28523906135285376,0.40192147985654736,-0.6686687831692986,0.38659119934290015,-0.588674214646772,0.6572794410336108,0.027995725985751018,0.16065650826788844,0.8036243975814149,2.3632305685293526,8.992307692307689,98.03740419434672,0
112,-0.18655874099929196,0.8896359153661021,-1.0221241745811644,2.5024218322086806,0.43403536452445424,0.03788846026528505,-1.3481035359409395,0.688914079508198,0.32819977638774245,10.426375726975923,8.992307692307689,98.03740419434672,0
113,-0.1928667937966677,1.5660331728800656,-0.7679164782989225,-1.318417415724113,2.0318917036119553,-0.7353737093212036,0.22895893387526592,1.7949265846522087,-1.0416143748643365,14.531675561606624,8.992307692307689,98.03740419434672,0
114,0.5717209669177926,0.45836494529601535,-1.0744703374020057,-0.19289059053251903,-0.12214428716410983,-0.44430406448169135,0.9868642684389368,-0.7751528184029408,0.10682549650954677,3.383846789197267,8.992307692307689,98.03740419434672,0
115,0.29122371670901115,-1.3859184101624566,1.3255584883420553,0.2316736854268128,1.2451366499373349,-1.6251793246834985,-0.21331245785095213,-1.5479634951879795,0.7334800740834437,11.181484062623785,8.992307692307689,98.03740419434672,0
116,0.8096819033886778,-0.44285407487512035,-0.8008814781728775,0.7168119212873805,-0.07626347800229537,0.05307233542070231,-0.16867079412960792,-0.12243112485375254,0.25097991713947715,1.7065313921803953,8.992307692307689,98.03740419434672,0
117,-0.20233828739073317,-0.035939920854002744,0.18236778539360135,0.7050980699872325,-0.0375091103399182,-0.5838879555788848,-0.4083392707593098,-0.18597896967855496,-0.11509076733870635,1.109548479578004,8.992307692307689,98.03740419434672,0
118,-0.39253861555518776,-0.44800749103048326,-0.7028222652965146,0.8415939421375502,-0.29687541330989076,0.7338784438654685,0.8157369185178404,-0.5808270085131998,0.27034129206554003,3.2013285897653194,8.992307692307689,98.03740419434672,0
119,-0.011202271705822936,-1.3472019743990866,1.4118388111251339,0.6336165631116298,-0.0230756957510754,0.28230746653773947,-0.3342545637005769,0.13649579543878654,-0.15561932727500977,3.748831037655587,8.992307692307689,98.03740419434672,0
120,-0.3133797886173214,1.3195651931135397,-0.32194090704069306,0.28328599584660163,1.9091286355087096,0.07309009963857685,-1.9723440293695718,0.2364448703824918,-0.7033365384421126,9.998431196616963,8.992307692307689,98.03740419434672,0
121,-0.3173996388520197,-0.06016673112312798,1.0994930036200046,0.5265009550799381,0.2520467776141114,1.15865053868717,1.0847612891491234,0.5494633059814507,1.1201504948709677,6.03064638163921,8.992307692307689,98.03740419434672,0
