time_index,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PCA_T2,PCA_T2_CL,PCA_T2_UCL,PCA_T2_beyond_UCL
45,0.2593189941520846,0.39112174127101584,0.08449268757558762,0.9083824169737167,0.4291403374696884,0.41248418181193086,0.7803174848132167,2.267747428336821,6.9940170940170905,34.63969897510586,0
46,0.7049753448651089,0.877409722420503,-0.9664798203851817,-0.6382188651189011,-0.029091630091838173,-0.06397502917247522,0.6601572143469377,2.901501892330362,6.9940170940170905,34.63969897510586,0
47,0.009554001615197198,-0.1933637834736648,0.8245544874726078,0.422224534256186,0.825306313253287,-0.42593216306339843,-0.016389105126268483,1.7496365019385647,6.9940170940170905,34.63969897510586,0
48,-1.7250331498628368,0.41641667959184697,0.5238525915812678,-1.2227250959037346,0.42576831586815683,-0.020296049999352674,-1.2678671868005513,6.612074108229765,6.9940170940170905,34.63969897510586,0
49,0.2097704498602462,1.2485445183309332,0.38156209440204575,0.5152857150750031,-0.10851554842342741,1.2342364034050564,0.1913243211746875,3.270992406661533,6.9940170940170905,34.63969897510586,0
50,-1.1811127291187942,0.05571616758241675,-0.005898968969613747,-0.2028187491515714,-1.050768300703854,1.8299043944124207,0.5119482654002976,6.056422381672085,6.9940170940170905,34.63969897510586,0
51,-0.7312056177593357,1.6630074767941074,-1.1931409427179787,-0.20196018819181916,-2.1359913268467627,0.4887318659567813,-0.9862261469524138,10.285825864791875,6.9940170940170905,34.63969897510586,0
52,-0.9338451890831867,0.6628605019126014,-1.1447764296998084,1.6879331954652221,-0.6810784351861041,0.18793081660158187,-0.6642785727161792,6.234293496957593,6.9940170940170905,34.63969897510586,0
53,0.19105611643050185,-0.4304860894582424,-0.2951188860881066,0.7513552459190851,0.6183086400828633,-0.27670174104235573,0.21866522828364132,1.3577939943914752,6.9940170940170905,34.63969897510586,0
54,-0.6680795469878341,-0.4441784982877231,1.046973683635047,0.16708267514067782,-1.0326719350253613,1.1467071250542735,0.6620847879807064,4.670510463672938,6.9940170940170905,34.63969897510586,0
55,-0.9330559431679456,-1.9570796502135017,0.030960042163313523,0.38357151884818463,-0.00948938310229042,-0.9806306626556761,0.7613117764490153,5.547442446200751,6.9940170940170905,34.63969897510586,0
56,0.10240199313666448,0.08152902831783472,-0.5518031259187428,1.191968876015615,-0.5377000996248397,0.3935829482934397,1.0029653324552494,3.6791682259451384,6.9940170940170905,34.63969897510586,0
57,0.23734344438543042,1.2337113075021051,1.4652834665229213,-0.5355442599887353,-0.5414720414506027,-0.3247183771571617,-1.1743624015619256,6.01293710803327,6.9940170940170905,34.63969897510586,0
58,-0.9110094575863448,-0.2393485114391484,-0.3782935743206316,0.6872186926549846,-1.9634238402404005,-0.5231304102170725,1.3774654695624895,8.326764973577465,6.9940170940170905,34.63969897510586,0
59,0.2045061258464787,-0.249331065738642,0.6913629562650251,0.976957818599741,0.24724029535114017,-1.3062469187542043,-0.10412268321928392,3.341776611112363,6.9940170940170905,34.63969897510586,0
60,3.1877856330306167,-5.266635332756149,-3.477168400953279,-0.22885422278567882,-1.306873708792965,0.8862185159631992,-0.9165917660896775,43.89214963560288,6.9940170940170905,34.63969897510586,1
61,0.007877671841786515,1.065685667529857,0.35569672782833944,0.8931951566276987,1.7229905566855694,-0.4717551870327975,-0.16509917635673416,5.105504868497107,6.9940170940170905,34.63969897510586,0
62,-0.09357158747134975,0.3872640026712801,-0.5447330926239982,-1.4715712660696358,0.847997329519205,-0.700694939443663,-1.0377016699693546,5.419223439631423,6.9940170940170905,34.63969897510586,0
63,0.10732317407250744,-0.4399454719160049,-1.4534841144103223,1.8352301648062346,0.8333493725545505,-1.8908679455122224,0.5880420906804597,10.49202997851368,6.9940170940170905,34.63969897510586,0
64,1.123871713560968,-3.2949008516381237,-0.7899861513111452,0.45778268994024646,-1.457399596580505,-0.5524029291228738,-2.7214311776319553,23.50070142005694,6.9940170940170905,34.63969897510586,0
65,-0.7965870553072687,-1.4716007874045698,-1.3802904232560287,0.7089028582789699,1.9513203736589622,1.7476935010081065,0.6081537575652121,12.078648585253408,6.9940170940170905,34.63969897510586,0
66,-1.1963274541314504,-1.081102086837687,1.036733162422957,-0.04261827224245604,-0.8316967612666551,-0.9704615217546063,0.34046475857725145,4.817669696028759,6.9940170940170905,34.63969897510586,0
67,0.8048884811965072,0.6905515269375216,0.07650405962200028,0.9062610380592253,0.1779397659352264,1.8545608810422223,0.8587626869256709,6.360918635916734,6.9940170940170905,34.63969897510586,0
68,-1.0423901473141282,-0.4671557161909802,-0.3412920387193416,-1.6732529018385045,-0.10992462498271466,0.48532278572855575,1.324279422095678,6.7223153655485355,6.9940170940170905,34.63969897510586,0
69,-0.22983981982378043,0.41349775032912306,-0.3060968780404274,-0.23992461293177528,-0.7386203770910581,-1.1380208157825458,0.7029959927589036,2.9594499146474718,6.9940170940170905,34.63969897510586,0
70,-0.03486605626673097,0.5224884276221904,-0.6479543947584271,-0.03206683643291217,-0.07389527257061876,1.234469972405554,0.22395779318765296,2.2777918026426627,6.9940170940170905,34.63969897510586,0
71,3.805733264066312,-3.2448552732701064,-0.5074784361571781,1.5092112245065996,-3.3684993902525857,-0.9262304621317419,-3.6630624674356387,53.50546138749873,6.9940170940170905,34.63969897510586,1
72,-0.45753371804764287,0.34718515674104167,0.15414208617766173,-0.5095651523030271,0.10611605870543137,0.4407407680127442,-0.07201682373288716,0.7454145972914559,6.9940170940170905,34.63969897510586,0
73,-0.6508034617935268,0.2942353016016074,0.38476784596262836,0.12589830305204017,-1.4187488844954983,-0.04324667948204154,0.4992269490665008,2.972830359038671,6.9940170940170905,34.63969897510586,0
74,-1.9295735302236166,-0.06280355785137844,0.38847944885116453,0.5044620373230797,-1.4284845963725565,0.5542868895223009,-0.7948592241111998,6.444214599677383,6.9940170940170905,34.63969897510586,0
75,-0.4621096061510077,-0.029013904883755666,0.5447168489390913,0.033145573465536815,-0.3848515974777646,-0.889548493015915,0.6734534044043561,2.0916974034957727,6.9940170940170905,34.63969897510586,0
76,-0.35278132123323314,2.2110761797402465,-0.950345773877514,0.09121195926576704,-0.07597364871363332,0.5935923671261351,-0.342336250963645,5.226498520756556,6.9940170940170905,34.63969897510586,0
77,1.4060135329451529,0.27550186557556644,-0.08986755910992607,1.1880122594872882,0.5335235055569836,0.41533959248246116,0.18155282549779153,3.4183157144111336,6.9940170940170905,34.63969897510586,0
78,0.521159384525364,0.9596346915903048,-1.203070101398403,0.44497552960828746,-1.0030578198133986,0.7233798378852605,0.8753372961321095,5.204826111346533,6.9940170940170905,34.63969897510586,0
79,0.44302241157907774,0.4520271813676008,-0.2256173523101281,0.26193922842859607,1.3158860169800262,0.5239458257389044,0.3358368906230099,2.6485828800804647,6.9940170940170905,34.63969897510586,0
80,-0.49975173689848834,0.22831764746307295,-0.430865294648131,0.1329925521334932,0.10803693016026238,0.07480193608389306,0.0547827733155001,0.43797819086268003,6.9940170940170905,34.63969897510586,0
81,1.5088640719091337,0.9386148065527847,-0.4233431118763648,1.2334441651432384,1.4897597993775697,-1.5087094335147102,-0.3697581631595471,8.85214007094915,6.9940170940170905,34.63969897510586,0
82,0.1126525732804659,-0.31627959741651696,0.3629809904066733,-0.7279375954459562,-0.0783363084031604,-0.7011777118735127,-0.42994341560943833,1.533065972812584,6.9940170940170905,34.63969897510586,0
83,0.14917985742664955,1.768422137681634,-1.811140366524362,0.19954595272349288,-1.2497600261488566,0.03278056133770098,-0.5048526967407047,7.5725731617796965,6.9940170940170905,34.63969897510586,0
84,0.13863461315735653,0.21200657995125483,0.011702984653879079,-1.5586607850405243,0.0036392209424714024,1.3717943464884446,0.48451880280320814,4.776881456045758,6.9940170940170905,34.63969897510586,0
85,-0.11215127697268654,-0.1132327018309631,-0.10399693536631092,0.8842227137624548,-0.06885922363738556,0.36451387885923686,0.0918124248711121,0.964368495523166,6.9940170940170905,34.63969897510586,0
86,-0.1761694687449795,1.1204838656002911,-0.3590385989859309,0.14970144645655234,-0.1520117506007501,1.2114853084102548,-0.5851798906936275,3.182211430633275,6.9940170940170905,34.63969897510586,0
87,0.3185928982454597,-0.6217659819097446,0.6202927778692011,-0.41936157278759817,0.0277245301505794,-0.26941112923498767,0.20561614776530726,1.0513248004466964,6.9940170940170905,34.63969897510586,0
88,1.0585368901824146,0.37257018894327076,-0.1649520035205345,-0.28322094767160355,-0.5629484535216435,-1.558181942768623,0.8459858602912277,4.935593041124972,6.9940170940170905,34.63969897510586,0
89,0.31399924679408814,-0.2328189182634462,-1.4945722734253206,-0.9516740748748019,1.2926233234442104,0.7184477785409525,-0.3585534785125384,5.6100632474360825,6.9940170940170905,34.63969897510586,0
90,0.20384138121868625,-0.5987173983533889,0.049567265054965545,0.0781046821660786,2.148218258833864,-0.44227134370020205,0.7791006490764624,6.165363312874748,6.9940170940170905,34.63969897510586,0
91,-1.474643798833074,-1.3335353434004846,0.8722433486485077,-0.3063359774098847,-0.6650517030295219,-0.7368225366227252,0.5424624973865647,5.200449354660926,6.9940170940170905,34.63969897510586,0
92,-0.9162088114158282,-1.0793376860795445,-0.5645265708235584,-2.4219349446776657,-0.9217524594412495,-0.4583045635558609,1.4650147710229156,11.934696290603984,6.9940170940170905,34.63969897510586,0
93,1.4978958459721603,0.6036736978926117,-0.35446819432145227,-0.7485367121030682,-0.10277327649503644,0.1893173366819245,0.5750867768041034,3.113728661622588,6.9940170940170905,34.63969897510586,0
94,-0.1893587712233967,-0.04753362938543313,-0.25544494959999936,0.1616505944426904,-0.056664419237131496,1.3528196955365954,-0.29514433538182383,2.152312033738339,6.9940170940170905,34.63969897510586,0
95,-0.550763311619915,-1.260933591712033,0.24329287637515215,-1.6163071276172858,0.08152281386251281,-0.2418777622279287,0.48304625164690973,4.503236035781771,6.9940170940170905,34.63969897510586,0
96,0.9520414184844513,0.39127956700192873,0.1434830654315308,1.203709671495227,1.140913857914074,-0.6117939458633602,0.027959458696657877,3.9631522133542267,6.9940170940170905,34.63969897510586,0
97,0.4623983938812744,0.4522377968472873,0.975551828665439,0.18810019192144853,-0.745704305008594,-0.8406601150763413,0.4289424274783089,2.840694437556924,6.9940170940170905,34.63969897510586,0
98,-0.8839721127894462,-0.5877764710479093,-2.237162055567388,1.8018884986701629,1.4567422583881968,0.6289022310516448,-0.06189550628980209,11.47504720144523,6.9940170940170905,34.63969897510586,0
99,-0.40075073257186916,-0.26978211009554176,0.04527716560066284,0.3859883927165773,-0.2947595482704736,0.23718984445716593,0.06757334701206975,0.4761904555259717,6.9940170940170905,34.63969897510586,0
100,-1.6690273996469165,-2.01272919339647,-1.3256633855314195,-1.5899541712141763,-0.9635801879469257,-1.5892419446943207,0.1947222057150505,12.932076155289325,6.9940170940170905,34.63969897510586,0
101,-0.4305045735221609,0.6788151945565022,-1.26283993260412,-5.7930865457355925,0.24908441968687484,3.769342624295294,0.3112708899543074,50.460341205162614,6.9940170940170905,34.63969897510586,1
102,-0.5162320243106463,-0.8464904733020665,2.05384544891507,0.495988633690468,-0.3167240938446992,-0.29652151823306044,0.6148306720773112,5.795381396485785,6.9940170940170905,34.63969897510586,0
103,-0.5801949861703833,-0.010643810007380692,0.46016040060865454,0.9568061261642974,0.6744017263152363,2.7053544304343613,0.0124252023942883,9.437056601845809,6.9940170940170905,34.63969897510586,0
104,-0.5780134664172961,-1.1787619520405268,0.3787895604621909,-0.754388250609727,2.25679460527114,1.2506203052383515,-0.21212702208182893,8.93376224102149,6.9940170940170905,34.63969897510586,0
105,-1.0926073806486498,-0.5372242019311201,-0.7098181592194552,-0.080430569578525,-0.908746959171365,-1.596151920373358,0.5923259117390939,5.591425563285951,6.9940170940170905,34.63969897510586,0
106,-0.15077768229236246,0.21454015853668057,0.12181221927955277,-0.3060301892733956,-0.18090664287012886,0.36994537946330186,0.1652606144187521,0.375642797924352,6.9940170940170905,34.63969897510586,0
107,-0.03903178749418425,0.21535684873823005,-0.9494628990240002,-0.6436358220053315,0.8104265634315899,-1.572790212736792,-1.163286786560122,6.579879531612331,6.9940170940170905,34.63969897510586,0
108,0.031633905328458514,0.4634602164664037,-0.614733141229595,0.3054426808489294,-0.46062673653703945,-0.15309611951904503,-0.7670765233855011,1.7394880512905757,6.9940170940170905,34.63969897510586,0
109,-0.10199944801619379,0.08482179683117277,-0.8738737817610658,-0.39654672355930887,-2.2394998942415727,-1.047919839627188,0.4714891772872904,7.536044407012883,6.9940170940170905,34.63969897510586,0
110,0.06654644226828894,-1.5428838727804615,1.1570704286499987,0.11208463677541605,0.40451034220892407,1.051528739596039,1.2442057365290047,6.735366212595601,6.9940170940170905,34.63969897510586,0
111,0.6003145599067348,0.5767911009547797,0.3009063476034891,-1.0764305821193532,-0.012292168153753788,-0.6064917063931861,-0.17512205309327578,2.1830415917118398,6.9940170940170905,34.63969897510586,0
112,3.9831294700433215,-2.219768543099426,-1.6625269448282898,0.9854887167385739,-0.8024356147954725,-1.538276648135906,-2.8518866404396688,34.03931920862844,6.9940170940170905,34.63969897510586,0
113,0.0566938857310163,0.44577451812910923,0.5997087963337171,-0.6061196281838511,0.27607309928848717,-0.5014107071515229,0.2656234725038592,1.3103013972597393,6.9940170940170905,34.63969897510586,0
114,-1.3394755440767154,-0.42129433830908897,-0.1893936614264853,-0.7280992399544147,-1.183764016212991,1.355788152078906,1.3106597236623294,7.902528172043866,6.9940170940170905,34.63969897510586,0
115,0.39844319233851994,0.04448486783502163,-0.8037567825153504,-1.3927615352155998,0.5021150990757582,0.4414205160644734,0.01788250205796988,3.1336389017755093,6.9940170940170905,34.63969897510586,0
116,0.11927800863798596,-0.8431848111096971,-0.27368107646739903,2.099500414727244,1.0872909360800187,-0.21631296631830582,0.46836632502930864,6.608896920668331,6.9940170940170905,34.63969897510586,0
117,0.27544908788910694,-0.25836604128688345,1.27938368427189,-2.335994309703707,1.2286710819251494,0.333562351486707,-0.012244413527639742,8.789053534723248,6.9940170940170905,34.63969897510586,0
118,-0.4417077658346668,1.2487113924003692,-0.46900733364169717,0.48557004974672985,-0.09508469837933542,-0.26577210667822965,-1.1369036651875768,3.7798812477727917,6.9940170940170905,34.63969897510586,0
119,0.353427299408118,1.3523434470666351,0.11511465068243655,0.9889089812457121,-1.4936948065633417,-0.45234127340885605,0.5043667927795169,5.353653132213205,6.9940170940170905,34.63969897510586,0
120,0.1430184773941261,-0.32645205822422774,0.8657661168140549,-0.13653050688884893,-0.9412303375655569,-0.1275025765168526,0.4920758196378482,2.1239270672351207,6.9940170940170905,34.63969897510586,0
121,0.7727091834659041,-0.41225526453375266,-0.8449254938423502,-1.5938211829186253,0.8476059280892986,-0.6047684718614814,0.2613918849642937,4.9997132963123105,6.9940170940170905,34.63969897510586,0
122,-0.059839625161466,-0.1366088613601021,0.2603111069797126,-0.3396299035184906,0.5969002083231202,0.8202446069662888,0.43264288436299053,1.5418311432753433,6.9940170940170905,34.63969897510586,0
123,-1.759233814050534,-1.8339731779259465,-0.4395882867350611,-0.051965193388855815,1.8413508764175937,1.658822705393022,-0.2304724333897406,11.400957139143248,6.9940170940170905,34.63969897510586,0
124,1.0931738842440923,-0.0052525856043824665,0.2573613594233621,-2.206366673589466,1.1953725885905373,-0.07229089238964562,0.49568550691687213,7.619985338946885,6.9940170940170905,34.63969897510586,0
125,-0.2553011484081175,-0.5983438097542862,0.30846626836391866,-0.6467455403328127,0.6477118850803955,-0.39632718108797516,0.9571161705990544,2.7870765956317634,6.9940170940170905,34.63969897510586,0
126,0.34466511358476515,1.308208704861822,-1.7923000531934112,-0.3962050691561035,-0.7499579760074371,0.7256996986016074,0.5937415016209348,6.282106146758915,6.9940170940170905,34.63969897510586,0
127,1.0000086127216576,1.1984158602332693,-1.4442496887991443,-0.7643812584089732,1.6639809343827792,-1.783247512776354,-1.1397773686472357,12.489516235196385,6.9940170940170905,34.63969897510586,0
128,-0.48835394747571254,1.3277791752289616,-1.136483906646023,1.892111489720553,-0.20927929717089544,1.728202576259424,-0.8186327697938368,10.471379678052855,6.9940170940170905,34.63969897510586,0
129,-0.0813232569434594,0.16831864579199654,0.5075063980877706,0.33079754684724993,0.8662875860038812,-1.070577932817974,-1.206298033260093,4.514602898665537,6.9940170940170905,34.63969897510586,0
130,-0.299412810294331,0.6218956531703568,-0.733189033743333,0.46320562675918936,0.16182054160934728,1.1500653068168785,0.6017739233688272,3.030849769458752,6.9940170940170905,34.63969897510586,0
131,0.3201075614608629,1.8565465678935005,-0.059931356311740236,-1.0263819860447423,2.442432008716198,-0.8098488033413014,-0.7038778400952176,11.301985615138785,6.9940170940170905,34.63969897510586,0
132,-0.06485841995552159,0.8293027131195284,-0.19591731041819552,-0.24053077218986507,1.486983980280415,0.7662707675889164,-1.1305908726242173,5.4092781818005635,6.9940170940170905,34.63969897510586,0
133,0.7307821036164227,0.7396749561369672,0.5557718220138271,-0.11061289695548494,-1.095979729542739,1.2279681790079977,-0.5135908752342516,4.305945941217763,6.9940170940170905,34.63969897510586,0
134,0.47872493317176307,-0.42021070926237225,-1.8468386404923964,0.6085247307135672,0.47058667941710586,0.5664634983612453,0.2787505206040532,4.62530813538274,6.9940170940170905,34.63969897510586,0
135,-2.3960580248798986,-1.5442909101868083,0.8896936524318259,0.4825408502202697,-1.4945281697641106,-0.7007893296790862,0.5448880349402421,10.19168574404154,6.9940170940170905,34.63969897510586,0
136,-1.7240343210037794,-1.481456645746409,-0.8604617389138154,0.47301149475699794,1.8424763059179259,-1.5183724690123142,-1.2174762164104338,12.84084953829821,6.9940170940170905,34.63969897510586,0
137,0.13770636538637762,1.54596593932311,-0.17666971137068402,3.1027817686741868,-0.1432531378339738,0.5075785944597383,-0.8056955104302281,12.714335656342797,6.9940170940170905,34.63969897510586,0
138,0.0067866775744848855,-0.2231986179159543,-0.34268534474447454,0.8984312505179681,0.42508783285538015,1.7648979314345912,0.3518660453239741,4.564656312455792,6.9940170940170905,34.63969897510586,0
139,0.8302822827606013,-0.16084837072400177,-0.14507752928231127,-1.7918502203303899,2.464435587581919,1.237734989115733,0.5688916031024387,12.060452832399264,6.9940170940170905,34.63969897510586,0
140,0.0003133468793635857,0.06015711470857707,-0.32155367707833593,0.19052818102926072,-0.4063352080226897,-1.793383259677351,0.19942326756010487,3.7115455327348217,6.9940170940170905,34.63969897510586,0
141,-0.0891021809519158,1.2221234933944554,-0.6857156229222529,0.3451802687929353,-0.5499578014907494,-0.6636333186803587,-0.6257063978120145,3.063371425918025,6.9940170940170905,34.63969897510586,0
142,-0.7503626209308041,-0.5106110540179315,0.31827079519933416,1.1380963770625896,-1.384213615598709,0.8313005136972786,0.6496549826381962,5.310848142408402,6.9940170940170905,34.63969897510586,0
143,-0.5098399152794708,1.3318101237572784,-0.4495867359516701,-0.18190622861161154,-1.6881419593569902,0.2631412393301133,-0.954011331267882,6.12119755238586,6.9940170940170905,34.63969897510586,0
144,-0.36268057471568593,-0.6374181083087569,1.839240194310143,-0.6723143044409711,-0.5916899060532654,0.18538037734645788,0.2644161481331553,4.60679907232885,6.9940170940170905,34.63969897510586,0
